pwRes_abscissa,pwRes_cdf,iwRes_abscissa,iwRes_cdf,npde_abscissa,npde_cdf,split
1.03539,0.888631,-1.68605,0.0424263,1.02925,0.888631,All
1.04556,0.890951,-1.68528,0.0425367,1.03402,0.890951,All
1.04621,0.893271,-1.68211,0.0426472,1.05575,0.893271,All
1.04807,0.895592,-1.68137,0.0427577,1.07903,0.895592,All
1.08853,0.897912,-1.67945,0.0428682,1.08844,0.897912,All
1.10091,0.900232,-1.67863,0.0429787,1.1033,0.900232,All
1.11646,0.902552,-1.67419,0.0430892,1.131,0.902552,All
1.11998,0.904872,-1.67368,0.0431996,1.13342,0.904872,All
1.12103,0.907193,-1.67298,0.0433101,1.1534,0.907193,All
1.14973,0.909513,-1.67257,0.0434206,1.16871,0.909513,All
1.15834,0.911833,-1.67245,0.0435311,1.17603,0.911833,All
1.15871,0.914153,-1.67136,0.0436416,1.18203,0.914153,All
1.16222,0.916473,-1.66694,0.0437521,1.20728,0.916473,All
1.20143,0.918794,-1.66626,0.0438626,1.22397,0.918794,All
1.22798,0.921114,-1.66621,0.043973,1.24292,0.921114,All
1.23508,0.923434,-1.66539,0.0440835,1.249,0.923434,All
1.2459,0.925754,-1.66448,0.044194,1.26049,0.925754,All
1.26385,0.928074,-1.66274,0.0443045,1.31364,0.928074,All
1.2661,0.930394,-1.66194,0.044415,1.32364,0.930394,All
1.26989,0.932715,-1.66021,0.0445255,1.33076,0.932715,All
1.29816,0.935035,-1.65937,0.044636,1.33309,0.935035,All
1.30888,0.937355,-1.65933,0.0447464,1.33325,0.937355,All
1.31958,0.939675,-1.65804,0.0448569,1.33737,0.939675,All
1.32565,0.941995,-1.65774,0.0449674,1.34973,0.941995,All
1.32583,0.944316,-1.65756,0.0450779,1.39424,0.944316,All
1.33053,0.946636,-1.65718,0.0451884,1.41749,0.946636,All
1.3461,0.948956,-1.65613,0.0452989,1.51105,0.948956,All
1.49971,0.951276,-1.65494,0.0454093,1.51192,0.951276,All
1.5364,0.953596,-1.65185,0.0455198,1.51549,0.953596,All
1.53978,0.955916,-1.65108,0.0456303,1.69109,0.955916,All
1.60419,0.958237,-1.6496,0.0457408,1.73733,0.958237,All
1.61702,0.960557,-1.64875,0.0458513,1.74717,0.960557,All
1.63418,0.962877,-1.64737,0.0459618,1.78823,0.962877,All
1.64163,0.965197,-1.64678,0.0460723,1.81138,0.965197,All
1.68952,0.967517,-1.64586,0.0461827,1.85616,0.967517,All
1.71035,0.969838,-1.64555,0.0462932,1.88778,0.969838,All
1.71474,0.972158,-1.64519,0.0464037,1.89439,0.972158,All
1.72054,0.974478,-1.64479,0.0465142,1.91335,0.974478,All
1.8119,0.976798,-1.64459,0.0466247,2.03448,0.976798,All
1.83576,0.979118,-1.6431,0.0467352,2.07444,0.979118,All
1.92073,0.981439,-1.64197,0.0468457,2.09015,0.981439,All
1.92694,0.983759,-1.6404,0.0469561,2.19857,0.983759,All
1.96986,0.986079,-1.63704,0.0470666,2.25645,0.986079,All
2.05599,0.988399,-1.63689,0.0471771,2.26285,0.988399,All
2.06715,0.990719,-1.63684,0.0472876,2.29425,0.990719,All
2.23035,0.993039,-1.63573,0.0473981,2.42313,0.993039,All
2.32009,0.99536,-1.63428,0.0475086,2.43615,0.99536,All
2.38198,0.99768,-1.63302,0.047619,2.51606,0.99768,All
2.81177,1,-1.63129,0.0477295,2.64577,1,All
4,1,-1.62981,0.04784,4,1,All
,,-1.628,0.0479505,,,All
,,-1.62772,0.048061,,,All
,,-1.62688,0.0481715,,,All
,,-1.62581,0.048282,,,All
,,-1.6258,0.0483924,,,All
,,-1.62488,0.0485029,,,All
,,-1.62483,0.0486134,,,All
,,-1.6248,0.0487239,,,All
,,-1.62479,0.0488344,,,All
,,-1.62449,0.0489449,,,All
,,-1.62431,0.0490554,,,All
,,-1.62315,0.0491658,,,All
,,-1.62119,0.0492763,,,All
,,-1.62073,0.0493868,,,All
,,-1.62036,0.0494973,,,All
,,-1.61995,0.0496078,,,All
,,-1.61885,0.0497183,,,All
,,-1.61833,0.0498287,,,All
,,-1.61824,0.0499392,,,All
,,-1.61818,0.0500497,,,All
,,-1.61815,0.0501602,,,All
,,-1.61613,0.0502707,,,All
,,-1.61602,0.0503812,,,All
,,-1.61532,0.0504917,,,All
,,-1.61461,0.0506021,,,All
,,-1.614,0.0507126,,,All
,,-1.61302,0.0508231,,,All
,,-1.6116,0.0509336,,,All
,,-1.61107,0.0510441,,,All
,,-1.6104,0.0511546,,,All
,,-1.61021,0.0512651,,,All
,,-1.60965,0.0513755,,,All
,,-1.6088,0.051486,,,All
,,-1.60878,0.0515965,,,All
,,-1.60563,0.051707,,,All
,,-1.60524,0.0518175,,,All
,,-1.60495,0.051928,,,All
,,-1.60493,0.0520384,,,All
,,-1.60447,0.0521489,,,All
,,-1.60445,0.0522594,,,All
,,-1.60245,0.0523699,,,All
,,-1.60146,0.0524804,,,All
,,-1.60099,0.0525909,,,All
,,-1.60094,0.0527014,,,All
,,-1.59833,0.0528118,,,All
,,-1.59741,0.0529223,,,All
,,-1.59618,0.0530328,,,All
,,-1.59594,0.0531433,,,All
,,-1.59593,0.0532538,,,All
,,-1.59217,0.0533643,,,All
,,-1.59191,0.0534748,,,All
,,-1.5919,0.0535852,,,All
,,-1.59169,0.0536957,,,All
,,-1.58902,0.0538062,,,All
,,-1.5872,0.0539167,,,All
,,-1.58656,0.0540272,,,All
,,-1.58613,0.0541377,,,All
,,-1.58453,0.0542481,,,All
,,-1.58167,0.0543586,,,All
,,-1.58096,0.0544691,,,All
,,-1.57953,0.0545796,,,All
,,-1.57797,0.0546901,,,All
,,-1.5768,0.0548006,,,All
,,-1.57647,0.0549111,,,All
,,-1.57565,0.0550215,,,All
,,-1.57507,0.055132,,,All
,,-1.57379,0.0552425,,,All
,,-1.57359,0.055353,,,All
,,-1.57098,0.0554635,,,All
,,-1.56649,0.055574,,,All
,,-1.5655,0.0556845,,,All
,,-1.56537,0.0557949,,,All
,,-1.56513,0.0559054,,,All
,,-1.56469,0.0560159,,,All
,,-1.56447,0.0561264,,,All
,,-1.56425,0.0562369,,,All
,,-1.56326,0.0563474,,,All
,,-1.56324,0.0564578,,,All
,,-1.5626,0.0565683,,,All
,,-1.56167,0.0566788,,,All
,,-1.56073,0.0567893,,,All
,,-1.56056,0.0568998,,,All
,,-1.56014,0.0570103,,,All
,,-1.55939,0.0571208,,,All
,,-1.55939,0.0572312,,,All
,,-1.55911,0.0573417,,,All
,,-1.55772,0.0574522,,,All
,,-1.55766,0.0575627,,,All
,,-1.5568,0.0576732,,,All
,,-1.55636,0.0577837,,,All
,,-1.55489,0.0578942,,,All
,,-1.55344,0.0580046,,,All
,,-1.55272,0.0581151,,,All
,,-1.55169,0.0582256,,,All
,,-1.55126,0.0583361,,,All
,,-1.55057,0.0584466,,,All
,,-1.55043,0.0585571,,,All
,,-1.55041,0.0586676,,,All
,,-1.54975,0.058778,,,All
,,-1.54814,0.0588885,,,All
,,-1.54743,0.058999,,,All
,,-1.5464,0.0591095,,,All
,,-1.54408,0.05922,,,All
,,-1.54359,0.0593305,,,All
,,-1.54338,0.0594409,,,All
,,-1.54263,0.0595514,,,All
,,-1.54177,0.0596619,,,All
,,-1.54021,0.0597724,,,All
,,-1.53978,0.0598829,,,All
,,-1.53935,0.0599934,,,All
,,-1.53807,0.0601039,,,All
,,-1.53759,0.0602143,,,All
,,-1.53696,0.0603248,,,All
,,-1.53477,0.0604353,,,All
,,-1.53468,0.0605458,,,All
,,-1.53438,0.0606563,,,All
,,-1.5338,0.0607668,,,All
,,-1.53287,0.0608773,,,All
,,-1.53205,0.0609877,,,All
,,-1.53053,0.0610982,,,All
,,-1.52803,0.0612087,,,All
,,-1.52786,0.0613192,,,All
,,-1.5261,0.0614297,,,All
,,-1.52579,0.0615402,,,All
,,-1.52568,0.0616506,,,All
,,-1.52497,0.0617611,,,All
,,-1.52292,0.0618716,,,All
,,-1.52115,0.0619821,,,All
,,-1.5209,0.0620926,,,All
,,-1.52066,0.0622031,,,All
,,-1.52019,0.0623136,,,All
,,-1.51842,0.062424,,,All
,,-1.51606,0.0625345,,,All
,,-1.51596,0.062645,,,All
,,-1.51591,0.0627555,,,All
,,-1.51586,0.062866,,,All
,,-1.51486,0.0629765,,,All
,,-1.5144,0.063087,,,All
,,-1.51402,0.0631974,,,All
,,-1.51375,0.0633079,,,All
,,-1.51333,0.0634184,,,All
,,-1.51203,0.0635289,,,All
,,-1.50891,0.0636394,,,All
,,-1.50868,0.0637499,,,All
,,-1.50819,0.0638603,,,All
,,-1.50816,0.0639708,,,All
,,-1.50774,0.0640813,,,All
,,-1.50589,0.0641918,,,All
,,-1.50459,0.0643023,,,All
,,-1.50346,0.0644128,,,All
,,-1.50231,0.0645233,,,All
,,-1.50224,0.0646337,,,All
,,-1.50068,0.0647442,,,All
,,-1.49978,0.0648547,,,All
,,-1.49889,0.0649652,,,All
,,-1.49847,0.0650757,,,All
,,-1.49837,0.0651862,,,All
,,-1.49822,0.0652967,,,All
,,-1.49786,0.0654071,,,All
,,-1.49627,0.0655176,,,All
,,-1.49565,0.0656281,,,All
,,-1.493,0.0657386,,,All
,,-1.49223,0.0658491,,,All
,,-1.49056,0.0659596,,,All
,,-1.49002,0.06607,,,All
,,-1.48995,0.0661805,,,All
,,-1.48976,0.066291,,,All
,,-1.48892,0.0664015,,,All
,,-1.48886,0.066512,,,All
,,-1.48794,0.0666225,,,All
,,-1.48448,0.066733,,,All
,,-1.48448,0.0668434,,,All
,,-1.48416,0.0669539,,,All
,,-1.4837,0.0670644,,,All
,,-1.48367,0.0671749,,,All
,,-1.48355,0.0672854,,,All
,,-1.48274,0.0673959,,,All
,,-1.48125,0.0675064,,,All
,,-1.48081,0.0676168,,,All
,,-1.48049,0.0677273,,,All
,,-1.47966,0.0678378,,,All
,,-1.47913,0.0679483,,,All
,,-1.47876,0.0680588,,,All
,,-1.47644,0.0681693,,,All
,,-1.47643,0.0682797,,,All
,,-1.47618,0.0683902,,,All
,,-1.47583,0.0685007,,,All
,,-1.47526,0.0686112,,,All
,,-1.47515,0.0687217,,,All
,,-1.47513,0.0688322,,,All
,,-1.47029,0.0689427,,,All
,,-1.46942,0.0690531,,,All
,,-1.469,0.0691636,,,All
,,-1.46883,0.0692741,,,All
,,-1.46852,0.0693846,,,All
,,-1.46609,0.0694951,,,All
,,-1.46573,0.0696056,,,All
,,-1.46495,0.0697161,,,All
,,-1.46458,0.0698265,,,All
,,-1.46314,0.069937,,,All
,,-1.46305,0.0700475,,,All
,,-1.46276,0.070158,,,All
,,-1.46266,0.0702685,,,All
,,-1.46233,0.070379,,,All
,,-1.46187,0.0704894,,,All
,,-1.46051,0.0705999,,,All
,,-1.45902,0.0707104,,,All
,,-1.45888,0.0708209,,,All
,,-1.45744,0.0709314,,,All
,,-1.45739,0.0710419,,,All
,,-1.45699,0.0711524,,,All
,,-1.45532,0.0712628,,,All
,,-1.45246,0.0713733,,,All
,,-1.45122,0.0714838,,,All
,,-1.45028,0.0715943,,,All
,,-1.45026,0.0717048,,,All
,,-1.45015,0.0718153,,,All
,,-1.44931,0.0719258,,,All
,,-1.44925,0.0720362,,,All
,,-1.44912,0.0721467,,,All
,,-1.44906,0.0722572,,,All
,,-1.44876,0.0723677,,,All
,,-1.44449,0.0724782,,,All
,,-1.44382,0.0725887,,,All
,,-1.44282,0.0726991,,,All
,,-1.44124,0.0728096,,,All
,,-1.43938,0.0729201,,,All
,,-1.43801,0.0730306,,,All
,,-1.43771,0.0731411,,,All
,,-1.43733,0.0732516,,,All
,,-1.43712,0.0733621,,,All
,,-1.43681,0.0734725,,,All
,,-1.43602,0.073583,,,All
,,-1.43579,0.0736935,,,All
,,-1.43495,0.073804,,,All
,,-1.43364,0.0739145,,,All
,,-1.43289,0.074025,,,All
,,-1.43229,0.0741355,,,All
,,-1.43133,0.0742459,,,All
,,-1.43128,0.0743564,,,All
,,-1.43095,0.0744669,,,All
,,-1.42947,0.0745774,,,All
,,-1.42894,0.0746879,,,All
,,-1.42868,0.0747984,,,All
,,-1.42657,0.0749088,,,All
,,-1.42491,0.0750193,,,All
,,-1.42457,0.0751298,,,All
,,-1.42055,0.0752403,,,All
,,-1.42035,0.0753508,,,All
,,-1.41843,0.0754613,,,All
,,-1.41773,0.0755718,,,All
,,-1.41507,0.0756822,,,All
,,-1.41436,0.0757927,,,All
,,-1.41432,0.0759032,,,All
,,-1.4142,0.0760137,,,All
,,-1.41315,0.0761242,,,All
,,-1.41296,0.0762347,,,All
,,-1.41199,0.0763452,,,All
,,-1.41128,0.0764556,,,All
,,-1.41104,0.0765661,,,All
,,-1.41097,0.0766766,,,All
,,-1.41082,0.0767871,,,All
,,-1.40803,0.0768976,,,All
,,-1.40795,0.0770081,,,All
,,-1.40779,0.0771186,,,All
,,-1.4075,0.077229,,,All
,,-1.40738,0.0773395,,,All
,,-1.40699,0.07745,,,All
,,-1.40672,0.0775605,,,All
,,-1.4067,0.077671,,,All
,,-1.40659,0.0777815,,,All
,,-1.40627,0.0778919,,,All
,,-1.4059,0.0780024,,,All
,,-1.40541,0.0781129,,,All
,,-1.40512,0.0782234,,,All
,,-1.40449,0.0783339,,,All
,,-1.40443,0.0784444,,,All
,,-1.40414,0.0785549,,,All
,,-1.40369,0.0786653,,,All
,,-1.40343,0.0787758,,,All
,,-1.40158,0.0788863,,,All
,,-1.40148,0.0789968,,,All
,,-1.40142,0.0791073,,,All
,,-1.40104,0.0792178,,,All
,,-1.401,0.0793283,,,All
,,-1.40069,0.0794387,,,All
,,-1.40025,0.0795492,,,All
,,-1.39877,0.0796597,,,All
,,-1.39845,0.0797702,,,All
,,-1.39791,0.0798807,,,All
,,-1.39491,0.0799912,,,All
,,-1.39468,0.0801016,,,All
,,-1.39364,0.0802121,,,All
,,-1.39363,0.0803226,,,All
,,-1.39162,0.0804331,,,All
,,-1.3909,0.0805436,,,All
,,-1.39086,0.0806541,,,All
,,-1.39055,0.0807646,,,All
,,-1.38961,0.080875,,,All
,,-1.38957,0.0809855,,,All
,,-1.38946,0.081096,,,All
,,-1.38917,0.0812065,,,All
,,-1.3859,0.081317,,,All
,,-1.3837,0.0814275,,,All
,,-1.38209,0.081538,,,All
,,-1.38191,0.0816484,,,All
,,-1.38156,0.0817589,,,All
,,-1.38141,0.0818694,,,All
,,-1.38126,0.0819799,,,All
,,-1.38114,0.0820904,,,All
,,-1.38107,0.0822009,,,All
,,-1.38068,0.0823113,,,All
,,-1.37988,0.0824218,,,All
,,-1.37982,0.0825323,,,All
,,-1.37976,0.0826428,,,All
,,-1.37932,0.0827533,,,All
,,-1.37799,0.0828638,,,All
,,-1.37761,0.0829743,,,All
,,-1.37742,0.0830847,,,All
,,-1.37431,0.0831952,,,All
,,-1.3741,0.0833057,,,All
,,-1.37335,0.0834162,,,All
,,-1.3725,0.0835267,,,All
,,-1.3717,0.0836372,,,All
,,-1.37133,0.0837477,,,All
,,-1.3709,0.0838581,,,All
,,-1.37075,0.0839686,,,All
,,-1.36989,0.0840791,,,All
,,-1.36854,0.0841896,,,All
,,-1.36836,0.0843001,,,All
,,-1.36816,0.0844106,,,All
,,-1.36705,0.084521,,,All
,,-1.36668,0.0846315,,,All
,,-1.36655,0.084742,,,All
,,-1.36652,0.0848525,,,All
,,-1.3657,0.084963,,,All
,,-1.36496,0.0850735,,,All
,,-1.36405,0.085184,,,All
,,-1.36369,0.0852944,,,All
,,-1.36366,0.0854049,,,All
,,-1.36335,0.0855154,,,All
,,-1.36322,0.0856259,,,All
,,-1.36162,0.0857364,,,All
,,-1.36155,0.0858469,,,All
,,-1.36144,0.0859574,,,All
,,-1.3613,0.0860678,,,All
,,-1.36111,0.0861783,,,All
,,-1.36073,0.0862888,,,All
,,-1.36041,0.0863993,,,All
,,-1.35995,0.0865098,,,All
,,-1.35899,0.0866203,,,All
,,-1.35829,0.0867307,,,All
,,-1.35816,0.0868412,,,All
,,-1.35741,0.0869517,,,All
,,-1.35699,0.0870622,,,All
,,-1.35621,0.0871727,,,All
,,-1.35613,0.0872832,,,All
,,-1.35556,0.0873937,,,All
,,-1.35517,0.0875041,,,All
,,-1.35493,0.0876146,,,All
,,-1.35432,0.0877251,,,All
,,-1.35357,0.0878356,,,All
,,-1.35266,0.0879461,,,All
,,-1.35099,0.0880566,,,All
,,-1.35067,0.0881671,,,All
,,-1.34934,0.0882775,,,All
,,-1.34918,0.088388,,,All
,,-1.34914,0.0884985,,,All
,,-1.34865,0.088609,,,All
,,-1.34849,0.0887195,,,All
,,-1.34804,0.08883,,,All
,,-1.34791,0.0889404,,,All
,,-1.34278,0.0890509,,,All
,,-1.34235,0.0891614,,,All
,,-1.34217,0.0892719,,,All
,,-1.34116,0.0893824,,,All
,,-1.34027,0.0894929,,,All
,,-1.34007,0.0896034,,,All
,,-1.33997,0.0897138,,,All
,,-1.33958,0.0898243,,,All
,,-1.33928,0.0899348,,,All
,,-1.33885,0.0900453,,,All
,,-1.33725,0.0901558,,,All
,,-1.33637,0.0902663,,,All
,,-1.33613,0.0903768,,,All
,,-1.33579,0.0904872,,,All
,,-1.33554,0.0905977,,,All
,,-1.33237,0.0907082,,,All
,,-1.3323,0.0908187,,,All
,,-1.33159,0.0909292,,,All
,,-1.33109,0.0910397,,,All
,,-1.32876,0.0911501,,,All
,,-1.32742,0.0912606,,,All
,,-1.3274,0.0913711,,,All
,,-1.32737,0.0914816,,,All
,,-1.3269,0.0915921,,,All
,,-1.32516,0.0917026,,,All
,,-1.32495,0.0918131,,,All
,,-1.32401,0.0919235,,,All
,,-1.3235,0.092034,,,All
,,-1.32278,0.0921445,,,All
,,-1.322,0.092255,,,All
,,-1.32188,0.0923655,,,All
,,-1.32183,0.092476,,,All
,,-1.32068,0.0925865,,,All
,,-1.32026,0.0926969,,,All
,,-1.31985,0.0928074,,,All
,,-1.31978,0.0929179,,,All
,,-1.3192,0.0930284,,,All
,,-1.31795,0.0931389,,,All
,,-1.31705,0.0932494,,,All
,,-1.31624,0.0933598,,,All
,,-1.31491,0.0934703,,,All
,,-1.31483,0.0935808,,,All
,,-1.31439,0.0936913,,,All
,,-1.31294,0.0938018,,,All
,,-1.31279,0.0939123,,,All
,,-1.31243,0.0940228,,,All
,,-1.31234,0.0941332,,,All
,,-1.31211,0.0942437,,,All
,,-1.31202,0.0943542,,,All
,,-1.31139,0.0944647,,,All
,,-1.31099,0.0945752,,,All
,,-1.31035,0.0946857,,,All
,,-1.31005,0.0947962,,,All
,,-1.30955,0.0949066,,,All
,,-1.30911,0.0950171,,,All
,,-1.30827,0.0951276,,,All
,,-1.30709,0.0952381,,,All
,,-1.30612,0.0953486,,,All
,,-1.30527,0.0954591,,,All
,,-1.30519,0.0955696,,,All
,,-1.30497,0.09568,,,All
,,-1.30358,0.0957905,,,All
,,-1.30321,0.095901,,,All
,,-1.30307,0.0960115,,,All
,,-1.30212,0.096122,,,All
,,-1.3016,0.0962325,,,All
,,-1.30143,0.0963429,,,All
,,-1.29978,0.0964534,,,All
,,-1.29872,0.0965639,,,All
,,-1.29774,0.0966744,,,All
,,-1.29513,0.0967849,,,All
,,-1.29388,0.0968954,,,All
,,-1.29349,0.0970059,,,All
,,-1.29045,0.0971163,,,All
,,-1.29014,0.0972268,,,All
,,-1.29009,0.0973373,,,All
,,-1.28918,0.0974478,,,All
,,-1.28912,0.0975583,,,All
,,-1.28878,0.0976688,,,All
,,-1.28814,0.0977793,,,All
,,-1.28775,0.0978897,,,All
,,-1.28727,0.0980002,,,All
,,-1.28673,0.0981107,,,All
,,-1.28624,0.0982212,,,All
,,-1.28601,0.0983317,,,All
,,-1.28379,0.0984422,,,All
,,-1.28018,0.0985526,,,All
,,-1.27963,0.0986631,,,All
,,-1.27942,0.0987736,,,All
,,-1.27731,0.0988841,,,All
,,-1.27633,0.0989946,,,All
,,-1.27622,0.0991051,,,All
,,-1.27572,0.0992156,,,All
,,-1.27569,0.099326,,,All
,,-1.27546,0.0994365,,,All
,,-1.27531,0.099547,,,All
,,-1.27491,0.0996575,,,All
,,-1.27385,0.099768,,,All
,,-1.27326,0.0998785,,,All
,,-1.27092,0.099989,,,All
,,-1.26985,0.100099,,,All
,,-1.26902,0.10021,,,All
,,-1.26875,0.10032,,,All
,,-1.2687,0.100431,,,All
,,-1.26804,0.100541,,,All
,,-1.26723,0.100652,,,All
,,-1.26685,0.100762,,,All
,,-1.26655,0.100873,,,All
,,-1.26607,0.100983,,,All
,,-1.26586,0.101094,,,All
,,-1.26571,0.101204,,,All
,,-1.26465,0.101315,,,All
,,-1.26433,0.101425,,,All
,,-1.26372,0.101536,,,All
,,-1.26269,0.101646,,,All
,,-1.2623,0.101757,,,All
,,-1.26226,0.101867,,,All
,,-1.2616,0.101978,,,All
,,-1.26147,0.102088,,,All
,,-1.26068,0.102199,,,All
,,-1.2603,0.102309,,,All
,,-1.25838,0.10242,,,All
,,-1.2578,0.10253,,,All
,,-1.25751,0.102641,,,All
,,-1.25735,0.102751,,,All
,,-1.25673,0.102862,,,All
,,-1.2559,0.102972,,,All
,,-1.25582,0.103083,,,All
,,-1.25576,0.103193,,,All
,,-1.25568,0.103304,,,All
,,-1.25396,0.103414,,,All
,,-1.25373,0.103524,,,All
,,-1.25333,0.103635,,,All
,,-1.25079,0.103745,,,All
,,-1.25012,0.103856,,,All
,,-1.24947,0.103966,,,All
,,-1.24774,0.104077,,,All
,,-1.24454,0.104187,,,All
,,-1.24328,0.104298,,,All
,,-1.2429,0.104408,,,All
,,-1.24242,0.104519,,,All
,,-1.24156,0.104629,,,All
,,-1.24089,0.10474,,,All
,,-1.24044,0.10485,,,All
,,-1.2397,0.104961,,,All
,,-1.2391,0.105071,,,All
,,-1.23739,0.105182,,,All
,,-1.23696,0.105292,,,All
,,-1.23656,0.105403,,,All
,,-1.23639,0.105513,,,All
,,-1.23623,0.105624,,,All
,,-1.23621,0.105734,,,All
,,-1.23585,0.105845,,,All
,,-1.23582,0.105955,,,All
,,-1.23572,0.106066,,,All
,,-1.23552,0.106176,,,All
,,-1.23518,0.106287,,,All
,,-1.23368,0.106397,,,All
,,-1.23321,0.106508,,,All
,,-1.23317,0.106618,,,All
,,-1.23314,0.106729,,,All
,,-1.23289,0.106839,,,All
,,-1.23248,0.10695,,,All
,,-1.23226,0.10706,,,All
,,-1.23201,0.10717,,,All
,,-1.23188,0.107281,,,All
,,-1.23165,0.107391,,,All
,,-1.231,0.107502,,,All
,,-1.23081,0.107612,,,All
,,-1.2304,0.107723,,,All
,,-1.22937,0.107833,,,All
,,-1.2287,0.107944,,,All
,,-1.22858,0.108054,,,All
,,-1.2285,0.108165,,,All
,,-1.22786,0.108275,,,All
,,-1.22768,0.108386,,,All
,,-1.22669,0.108496,,,All
,,-1.22645,0.108607,,,All
,,-1.22609,0.108717,,,All
,,-1.22471,0.108828,,,All
,,-1.22432,0.108938,,,All
,,-1.22401,0.109049,,,All
,,-1.22341,0.109159,,,All
,,-1.22323,0.10927,,,All
,,-1.2228,0.10938,,,All
,,-1.22203,0.109491,,,All
,,-1.22161,0.109601,,,All
,,-1.22129,0.109712,,,All
,,-1.22119,0.109822,,,All
,,-1.22042,0.109933,,,All
,,-1.22017,0.110043,,,All
,,-1.21746,0.110154,,,All
,,-1.21706,0.110264,,,All
,,-1.21671,0.110375,,,All
,,-1.21608,0.110485,,,All
,,-1.21583,0.110596,,,All
,,-1.21564,0.110706,,,All
,,-1.21513,0.110816,,,All
,,-1.21457,0.110927,,,All
,,-1.21449,0.111037,,,All
,,-1.21146,0.111148,,,All
,,-1.20971,0.111258,,,All
,,-1.20936,0.111369,,,All
,,-1.20928,0.111479,,,All
,,-1.20885,0.11159,,,All
,,-1.20861,0.1117,,,All
,,-1.20813,0.111811,,,All
,,-1.20806,0.111921,,,All
,,-1.20716,0.112032,,,All
,,-1.20703,0.112142,,,All
,,-1.20538,0.112253,,,All
,,-1.20514,0.112363,,,All
,,-1.20431,0.112474,,,All
,,-1.20416,0.112584,,,All
,,-1.20375,0.112695,,,All
,,-1.20341,0.112805,,,All
,,-1.20248,0.112916,,,All
,,-1.2009,0.113026,,,All
,,-1.19982,0.113137,,,All
,,-1.19928,0.113247,,,All
,,-1.19835,0.113358,,,All
,,-1.19826,0.113468,,,All
,,-1.19824,0.113579,,,All
,,-1.19762,0.113689,,,All
,,-1.19742,0.1138,,,All
,,-1.19623,0.11391,,,All
,,-1.1962,0.114021,,,All
,,-1.1953,0.114131,,,All
,,-1.19512,0.114242,,,All
,,-1.19487,0.114352,,,All
,,-1.19396,0.114462,,,All
,,-1.19331,0.114573,,,All
,,-1.19323,0.114683,,,All
,,-1.1922,0.114794,,,All
,,-1.19199,0.114904,,,All
,,-1.19186,0.115015,,,All
,,-1.19164,0.115125,,,All
,,-1.19116,0.115236,,,All
,,-1.19096,0.115346,,,All
,,-1.19094,0.115457,,,All
,,-1.19023,0.115567,,,All
,,-1.18982,0.115678,,,All
,,-1.18967,0.115788,,,All
,,-1.18904,0.115899,,,All
,,-1.1876,0.116009,,,All
,,-1.18704,0.11612,,,All
,,-1.18672,0.11623,,,All
,,-1.18652,0.116341,,,All
,,-1.18573,0.116451,,,All
,,-1.18505,0.116562,,,All
,,-1.18498,0.116672,,,All
,,-1.18438,0.116783,,,All
,,-1.18397,0.116893,,,All
,,-1.18369,0.117004,,,All
,,-1.18319,0.117114,,,All
,,-1.18199,0.117225,,,All
,,-1.18077,0.117335,,,All
,,-1.18072,0.117446,,,All
,,-1.18002,0.117556,,,All
,,-1.17955,0.117667,,,All
,,-1.17915,0.117777,,,All
,,-1.17911,0.117888,,,All
,,-1.1791,0.117998,,,All
,,-1.17863,0.118108,,,All
,,-1.17787,0.118219,,,All
,,-1.1777,0.118329,,,All
,,-1.17734,0.11844,,,All
,,-1.17729,0.11855,,,All
,,-1.17667,0.118661,,,All
,,-1.17493,0.118771,,,All
,,-1.17366,0.118882,,,All
,,-1.17346,0.118992,,,All
,,-1.17219,0.119103,,,All
,,-1.17211,0.119213,,,All
,,-1.1721,0.119324,,,All
,,-1.17203,0.119434,,,All
,,-1.17201,0.119545,,,All
,,-1.17126,0.119655,,,All
,,-1.16948,0.119766,,,All
,,-1.16901,0.119876,,,All
,,-1.16879,0.119987,,,All
,,-1.16865,0.120097,,,All
,,-1.16817,0.120208,,,All
,,-1.16815,0.120318,,,All
,,-1.16778,0.120429,,,All
,,-1.167,0.120539,,,All
,,-1.16653,0.12065,,,All
,,-1.1649,0.12076,,,All
,,-1.16478,0.120871,,,All
,,-1.16447,0.120981,,,All
,,-1.16415,0.121092,,,All
,,-1.16371,0.121202,,,All
,,-1.16353,0.121313,,,All
,,-1.16338,0.121423,,,All
,,-1.16272,0.121534,,,All
,,-1.1626,0.121644,,,All
,,-1.16251,0.121755,,,All
,,-1.16226,0.121865,,,All
,,-1.16134,0.121975,,,All
,,-1.16025,0.122086,,,All
,,-1.16023,0.122196,,,All
,,-1.16021,0.122307,,,All
,,-1.15997,0.122417,,,All
,,-1.1597,0.122528,,,All
,,-1.15895,0.122638,,,All
,,-1.15841,0.122749,,,All
,,-1.15703,0.122859,,,All
,,-1.15659,0.12297,,,All
,,-1.156,0.12308,,,All
