ID,time,pop,popPred,indivPredMean,indivPredMode
3,9.384,3.48502,5.27853,2.13219,2.01199
3,9.45235,3.45656,5.25007,2.08556,1.96449
3,9.512,3.43173,5.22524,2.04487,1.92304
3,9.52993,3.42426,5.21777,2.03264,1.91058
3,9.60814,3.3917,5.18521,1.97929,1.85622
3,9.64,3.37843,5.17194,1.95756,1.83408
3,9.68699,3.35887,5.15238,1.9255,1.80142
3,9.76649,3.32577,5.11928,1.87127,1.74617
3,9.768,3.32514,5.11865,1.87024,1.74512
3,9.84664,3.2924,5.08591,1.81659,1.69047
3,9.896,3.27184,5.06536,1.78292,1.65616
3,9.92744,3.25875,5.05226,1.76147,1.63431
3,10.0089,3.22483,5.01834,1.70589,1.57769
3,10.024,3.21855,5.01206,1.6956,1.56721
3,10.0911,3.19063,4.98414,1.64986,1.52061
3,10.152,3.16525,4.95877,1.60828,1.47825
3,10.1739,3.15615,4.94966,1.59336,1.46305
3,10.2574,3.12139,4.9149,1.53641,1.40502
3,10.28,3.11196,4.90547,1.52097,1.38929
3,10.3415,3.08634,4.87985,1.47898,1.34652
3,10.408,3.05867,4.85218,1.43365,1.30034
3,10.4264,3.051,4.84451,1.42109,1.28754
3,10.512,3.01538,4.80889,1.36271,1.22807
3,10.536,3.00537,4.79889,1.34633,1.21138
3,10.5982,2.97946,4.77297,1.30386,1.16812
3,10.664,2.95208,4.74559,1.25901,1.12242
3,10.6852,2.94324,4.73676,1.24453,1.10767
3,10.7729,2.90673,4.70025,1.18471,1.04673
3,10.792,2.89879,4.6923,1.17169,1.03346
3,10.8613,2.86992,4.66344,1.1244,0.985284
3,10.92,2.84549,4.63901,1.08437,0.944506
3,10.9505,2.83281,4.62632,1.06359,0.923336
3,11.0403,2.79539,4.58891,1.00229,0.86088
3,11.048,2.7922,4.58571,0.997055,0.855549
3,11.1309,2.75767,4.55118,0.94048,0.797912
3,11.176,2.73891,4.53242,0.909736,0.766591
3,11.2223,2.71964,4.51315,0.878164,0.734426
3,11.304,2.68561,4.47913,0.822418,0.677634
3,11.3144,2.68129,4.4748,0.815337,0.67042
3,11.4072,2.64263,4.43614,0.751994,0.605888
3,11.432,2.63232,4.42583,0.735099,0.588676
3,11.5008,2.60365,4.39717,0.688132,0.540827
3,11.56,2.57903,4.37254,0.647781,0.499718
3,11.5952,2.56436,4.35787,0.623745,0.475232
3,11.688,2.52573,4.31924,0.560462,0.410761
3,11.6904,2.52474,4.31825,0.558831,0.409099
3,11.7863,2.48479,4.2783,0.493383,0.342422
3,11.816,2.47244,4.26595,0.473144,0.321803
3,11.8831,2.44452,4.23803,0.427398,0.275199
3,11.944,2.41915,4.21266,0.385825,0.232846
3,11.9806,2.40392,4.19743,0.360872,0.207424
3,12.072,2.36585,4.15936,0.298507,0.143888
3,12.0789,2.36298,4.15649,0.293799,0.139092
3,12.178,2.32171,4.11522,0.226177,0.0702003
3,12.2,2.31256,4.10607,0.211188,0.0549302
3,12.278,2.2801,4.07361,0.157999,0.000742861
3,12.328,2.25927,4.05278,0.123869,-0.0340274
3,12.3787,2.23814,4.03165,0.0892618,-0.0692846
3,12.456,2.20597,3.99948,0.0365508,-0.122985
3,12.4803,2.19585,3.98936,0.0199605,-0.139887
3,12.5827,2.1532,3.94671,-0.0499106,-0.211068
3,12.584,2.15268,3.94619,-0.0507688,-0.211943
3,12.686,2.11021,3.90372,-0.120355,-0.282834
3,12.712,2.09939,3.8929,-0.138088,-0.3009
3,12.7901,2.06686,3.86037,-0.191376,-0.355189
3,12.84,2.04609,3.8396,-0.225405,-0.389858
3,12.8951,2.02316,3.81667,-0.262979,-0.428137
3,12.968,1.9928,3.78631,-0.312723,-0.478816
3,13,1.97948,3.77298,-0.334552,-0.501055
3,13.0009,1.9791,3.77261,-0.33517,-0.501685
3,13.096,1.93951,3.73302,-0.40004,-0.567774
3,13.1076,1.93468,3.72819,-0.407953,-0.575835
3,13.2152,1.88989,3.6834,-0.481332,-0.650595
3,13.224,1.88621,3.67972,-0.487355,-0.656731
3,13.3236,1.84473,3.63824,-0.555315,-0.725968
3,13.352,1.83292,3.62643,-0.574673,-0.745689
3,13.433,1.79921,3.59272,-0.629906,-0.801959
3,13.48,1.77963,3.57314,-0.661991,-0.834647
3,13.5432,1.75331,3.54682,-0.705108,-0.878574
3,13.608,1.72633,3.51984,-0.749306,-0.923604
3,13.6544,1.70703,3.50054,-0.780925,-0.955818
3,13.736,1.67304,3.46655,-0.836623,-1.01256
3,13.7664,1.66038,3.45389,-0.857368,-1.0337
3,13.864,1.61975,3.41326,-0.923941,-1.10152
3,13.8794,1.61334,3.40685,-0.934437,-1.11221
3,13.992,1.56645,3.35996,-1.01126,-1.19048
3,13.9933,1.56592,3.35942,-1.01214,-1.19137
3,14,1.56312,3.35663,-1.01671,-1.19604
3,14.1081,1.5181,3.31161,-1.09048,-1.27118
3,14.12,1.51316,3.30667,-1.09857,-1.27944
3,14.2239,1.4699,3.2634,-1.16946,-1.35165
3,14.248,1.45987,3.25337,-1.18589,-1.36839
3,14.3406,1.42129,3.2148,-1.24909,-1.43278
3,14.376,1.40657,3.20008,-1.27321,-1.45735
3,14.4583,1.37229,3.1658,-1.32937,-1.51457
3,14.504,1.35328,3.14679,-1.36052,-1.54631
3,14.577,1.32289,3.1164,-1.41031,-1.59703
3,14.632,1.29999,3.09349,-1.44784,-1.63527
3,14.6966,1.27308,3.06659,-1.49192,-1.68017
3,14.76,1.24669,3.0402,-1.53516,-1.72422
3,14.8172,1.22287,3.01638,-1.5742,-1.76399
3,14.888,1.1934,2.98691,-1.62248,-1.81318
3,14.9388,1.17224,2.96575,-1.65715,-1.8485
3,15,1.14677,2.94028,-1.69888,-1.89102
3,15.016,1.14011,2.93361,-1.70979,-1.90214
3,15.0614,1.12119,2.9147,-1.74078,-1.93371
3,15.144,1.08681,2.88032,-1.79711,-1.9911
3,15.185,1.06973,2.86324,-1.8251,-2.01961
3,15.272,1.03352,2.82703,-1.88443,-2.08005
3,15.3096,1.01784,2.81135,-1.91011,-2.10622
3,15.4,0.980226,2.77373,-1.97174,-2.16901
3,15.4353,0.965533,2.75904,-1.99582,-2.19354
3,15.528,0.926933,2.72044,-2.05906,-2.25797
3,15.562,0.912793,2.7063,-2.08223,-2.28157
3,15.656,0.87364,2.66715,-2.14638,-2.34693
3,15.6897,0.859619,2.65313,-2.16935,-2.37033
3,15.784,0.820346,2.61385,-2.23369,-2.43589
3,15.8184,0.806009,2.59952,-2.25718,-2.45982
3,15.912,0.767053,2.56056,-2.32101,-2.52484
3,15.9483,0.751959,2.54547,-2.34574,-2.55004
3,16.04,0.71376,2.50727,-2.40833,-2.6138
3,16.0791,0.697466,2.49097,-2.43502,-2.641
3,16.168,0.660467,2.45397,-2.49564,-2.70276
3,16.2111,0.642525,2.43603,-2.52504,-2.73271
3,16.296,0.607173,2.40068,-2.58296,-2.79172
3,16.3441,0.587134,2.38064,-2.6158,-2.82517
3,16.424,0.55388,2.34739,-2.67028,-2.88067
3,16.4783,0.531287,2.3248,-2.70729,-2.91839
3,16.552,0.500587,2.29409,-2.7576,-2.96963
3,16.6135,0.474983,2.26849,-2.79955,-3.01237
3,16.68,0.447293,2.2408,-2.84491,-3.05859
3,16.7498,0.418216,2.21172,-2.89255,-3.10712
3,16.808,0.394,2.18751,-2.93223,-3.14755
3,16.8873,0.360984,2.15449,-2.98632,-3.20266
3,16.936,0.340707,2.13421,-3.01955,-3.2365
3,17.0259,0.303282,2.09679,-3.08086,-3.29897
3,17.064,0.287413,2.08092,-3.10686,-3.32546
3,17.1656,0.245106,2.03861,-3.17618,-3.39608
3,17.192,0.23412,2.02763,-3.19418,-3.41442
3,17.3065,0.186453,1.97996,-3.27228,-3.49398
3,17.32,0.180827,1.97433,-3.2815,-3.50337
3,17.448,0.127534,1.92104,-3.36881,-3.59233
3,17.4485,0.127319,1.92083,-3.36917,-3.59269
3,17.576,0.0742403,1.86775,-3.45613,-3.68129
3,17.5917,0.0676992,1.86121,-3.46685,-3.6922
3,17.704,0.020947,1.81445,-3.54345,-3.77024
3,17.7361,0.00759023,1.8011,-3.56533,-3.79254
3,17.832,-0.0323463,1.76116,-3.63076,-3.8592
3,17.8816,-0.0530121,1.74049,-3.66462,-3.89369
3,17.96,-0.0856396,1.70787,-3.71808,-3.94815
3,18.0284,-0.114112,1.6794,-3.76473,-3.99568
3,18.088,-0.138933,1.65457,-3.8054,-4.03711
3,18.1763,-0.175713,1.61779,-3.86566,-4.0985
3,18.216,-0.192226,1.60128,-3.89272,-4.12607
3,18.3255,-0.237819,1.55569,-3.96742,-4.20217
3,18.344,-0.245519,1.54799,-3.98003,-4.21502
3,18.472,-0.298813,1.49469,-4.06735,-4.30398
3,18.4759,-0.300436,1.49307,-4.07001,-4.30669
3,18.6,-0.352106,1.4414,-4.15467,-4.39294
3,18.6275,-0.363566,1.42994,-4.17344,-4.41206
3,18.728,-0.405399,1.38811,-4.24198,-4.48189
3,18.7804,-0.427214,1.36629,-4.27772,-4.5183
3,18.856,-0.458693,1.33481,-4.3293,-4.57085
3,18.9345,-0.491385,1.30212,-4.38286,-4.62542
3,18.984,-0.511986,1.28152,-4.41661,-4.6598
3,19,-0.518648,1.27486,-4.42753,-4.67092
3,19.0899,-0.556082,1.23742,-4.48885,-4.7334
3,19.112,-0.565279,1.22823,-4.50392,-4.74875
3,19.24,-0.618573,1.17493,-4.59122,-4.83768
3,19.2466,-0.62131,1.1722,-4.59571,-4.84225
3,19.368,-0.671866,1.12164,-4.67853,-4.92661
3,19.4045,-0.687073,1.10643,-4.70344,-4.95199
3,19.496,-0.725159,1.06835,-4.76584,-5.01555
3,19.5638,-0.753377,1.04013,-4.81207,-5.06264
3,19.624,-0.778452,1.01505,-4.85315,-5.1045
3,19.7243,-0.820224,0.973282,-4.92158,-5.17421
3,19.752,-0.831746,0.96176,-4.94046,-5.19344
3,19.88,-0.885039,0.908467,-5.02776,-5.28238
3,19.8862,-0.88762,0.905886,-5.03199,-5.28669
3,20.008,-0.938332,0.855174,-5.11507,-5.37132
3,20.0494,-0.955569,0.837937,-5.14331,-5.40009
3,20.136,-0.991626,0.80188,-5.20238,-5.46026
3,20.2139,-1.02408,0.76943,-5.25554,-5.51442
3,20.264,-1.04492,0.748587,-5.28969,-5.5492
3,20.3798,-1.09314,0.700362,-5.3687,-5.62969
3,20.392,-1.09821,0.695294,-5.377,-5.63815
3,20.52,-1.15151,0.642,-5.46431,-5.72709
3,20.5471,-1.16278,0.630726,-5.48278,-5.74589
3,20.648,-1.2048,0.588707,-5.55161,-5.81596
3,20.7157,-1.23299,0.560519,-5.59779,-5.86298
3,20.776,-1.25809,0.535413,-5.63892,-5.90478
3,20.8857,-1.30377,0.489735,-5.71373,-5.98078
3,20.904,-1.31139,0.48212,-5.7262,-5.99346
3,21.032,-1.36468,0.428827,-5.81344,-6.08207
3,21.0571,-1.37513,0.418371,-5.83054,-6.09944
3,21.16,-1.41797,0.375533,-5.90064,-6.17072
3,21.2299,-1.44708,0.346421,-5.94823,-6.2191
3,21.288,-1.47127,0.32224,-5.98774,-6.25931
3,21.4042,-1.51962,0.27388,-6.06684,-6.33988
3,21.416,-1.52456,0.268947,-6.0749,-6.3481
3,21.544,-1.57785,0.215653,-6.16206,-6.43694
3,21.5798,-1.59276,0.200745,-6.18647,-6.46182
3,21.672,-1.63115,0.16236,-6.24929,-6.52585
3,21.7569,-1.6665,0.127009,-6.30718,-6.5848
3,21.8,-1.68444,0.109067,-6.33656,-6.61473
3,21.928,-1.73773,0.0557732,-6.42383,-6.70311
3,21.9355,-1.74084,0.0526676,-6.42891,-6.70824
3,22.056,-1.79103,0.00247985,-6.51095,-6.79081
3,22.1155,-1.81579,-0.0222836,-6.5513,-6.83159
3,22.184,-1.84432,-0.0508135,-6.59771,-6.87846
3,22.297,-1.89135,-0.0978499,-6.67433,-6.95356
3,22.312,-1.89761,-0.104107,-6.68442,-6.96347
3,22.44,-1.9509,-0.1574,-6.76988,-7.04808
3,22.48,-1.96754,-0.174036,-6.79647,-7.07515
3,22.568,-2.0042,-0.210694,-6.85536,-7.13273
3,22.6644,-2.04435,-0.250848,-6.91949,-7.19451
3,22.696,-2.05749,-0.263987,-6.94023,-7.21476
3,22.824,-2.11078,-0.31728,-7.02443,-7.2992
3,22.8504,-2.12179,-0.32829,-7.042,-7.31688
3,22.952,-2.16408,-0.370574,-7.10985,-7.38332
3,23.038,-2.19987,-0.406368,-7.16682,-7.44029
3,23.08,-2.21737,-0.423867,-7.19479,-7.46849
3,23.208,-2.27066,-0.47716,-7.2809,-7.5562
3,23.227,-2.27859,-0.485086,-7.29382,-7.56937
3,23.336,-2.32396,-0.530454,-7.36779,-7.64555
3,23.4177,-2.35795,-0.56445,-7.42356,-7.70317
3,23.464,-2.37725,-0.583747,-7.45526,-7.73583
3,23.592,-2.43054,-0.63704,-7.5428,-7.82588
3,23.6098,-2.43797,-0.644466,-7.555,-7.83842
3,23.72,-2.48384,-0.690334,-7.63011,-7.91528
3,23.8036,-2.51864,-0.725138,-7.68692,-7.973
3,23.848,-2.53713,-0.743627,-7.71692,-8.0037
3,23.976,-2.59042,-0.796921,-7.79769,-8.08698
3,23.9989,-2.59998,-0.806473,-7.81151,-8.10149
3,24.104,-2.64372,-0.850214,-7.87237,-8.16756
3,24.1959,-2.68198,-0.888475,-7.92375,-8.22796
3,24.232,-2.69701,-0.903507,-7.94425,-8.24996
3,24.36,-2.7503,-0.956801,-8.01728,-8.32755
3,24.3945,-2.76465,-0.97115,-8.03119,-8.34871
3,24.488,-2.8036,-1.01009,-8.06439,-8.40821
3,24.5947,-2.84801,-1.0545,-8.09716,-8.47968
3,24.616,-2.85689,-1.06339,-8.10366,-8.49418
3,24.744,-2.91018,-1.11668,-8.15033,-8.58436
3,24.7965,-2.93204,-1.13854,-8.17814,-8.62234
3,24.872,-2.96348,-1.16997,-8.20436,-8.67627
3,25,-3.01677,-1.22327,-8.23486,-8.77776
4,11,2.8122,4.60571,3.42814,3.10736
4,11.0482,2.79213,4.58564,3.40256,3.08015
4,11.064,2.78555,4.57906,3.39417,3.07123
4,11.0966,2.77197,4.56548,3.37686,3.05282
4,11.128,2.75891,4.55241,3.3602,3.0351
4,11.1452,2.75173,4.54524,3.35106,3.02537
4,11.192,2.73226,4.52577,3.32624,2.99897
4,11.1941,2.73139,4.5249,3.32514,2.9978
4,11.2431,2.71097,4.50448,3.2991,2.97011
4,11.256,2.70561,4.49912,3.29227,2.96285
4,11.2924,2.69046,4.48397,3.27295,2.9423
4,11.32,2.67897,4.47247,3.2583,2.92672
4,11.3419,2.66986,4.46337,3.24669,2.91437
4,11.384,2.65232,4.44583,3.22434,2.89059
4,11.3916,2.64916,4.44267,3.22031,2.88631
4,11.4415,2.62838,4.42189,3.19382,2.85814
4,11.448,2.62567,4.41918,3.19037,2.85446
4,11.4916,2.60751,4.40102,3.16721,2.82983
4,11.512,2.59902,4.39253,3.1564,2.81833
4,11.542,2.58654,4.38005,3.14049,2.80141
4,11.576,2.57238,4.36589,3.12243,2.78221
4,11.5926,2.56548,4.35899,3.11364,2.77286
4,11.64,2.54573,4.33924,3.08847,2.74608
4,11.6434,2.54433,4.33784,3.08668,2.74418
4,11.6944,2.52309,4.3166,3.0596,2.71538
4,11.704,2.51908,4.31259,3.0545,2.70995
4,11.7456,2.50175,4.29526,3.03241,2.68645
4,11.768,2.49244,4.28595,3.02053,2.67382
4,11.7971,2.48033,4.27384,3.00509,2.6574
4,11.832,2.46579,4.2593,2.98656,2.63769
4,11.8488,2.4588,4.25231,2.97766,2.62822
4,11.896,2.43914,4.23265,2.9526,2.60157
4,11.9007,2.43718,4.23069,2.9501,2.59891
4,11.9529,2.41547,4.20898,2.92242,2.56947
4,11.96,2.4125,4.20601,2.91863,2.56544
4,12.0052,2.39366,4.18718,2.89462,2.53991
4,12.024,2.38585,4.17936,2.88466,2.52931
4,12.0578,2.37176,4.16527,2.8667,2.51021
4,12.088,2.3592,4.15271,2.85069,2.49318
4,12.1107,2.34976,4.14327,2.83866,2.48038
4,12.152,2.33255,4.12607,2.81673,2.45705
4,12.1637,2.32767,4.12118,2.8105,2.45043
4,12.216,2.30591,4.09942,2.78276,2.42093
4,12.217,2.30548,4.09899,2.78221,2.42034
4,12.2706,2.28319,4.0767,2.75379,2.39012
4,12.28,2.27926,4.07277,2.74879,2.3848
4,12.3243,2.2608,4.05431,2.72526,2.35977
4,12.344,2.25261,4.04613,2.71482,2.34867
4,12.3783,2.23831,4.03183,2.6966,2.32928
4,12.408,2.22597,4.01948,2.68086,2.31254
4,12.4326,2.21573,4.00924,2.66781,2.29866
4,12.472,2.19932,3.99283,2.64689,2.27642
4,12.4871,2.19305,3.98656,2.63889,2.26791
4,12.536,2.17267,3.96619,2.61292,2.24029
4,12.5418,2.17027,3.96378,2.60985,2.23702
4,12.5967,2.14738,3.9409,2.58069,2.206
4,12.6,2.14603,3.93954,2.57896,2.20416
4,12.6519,2.1244,3.91791,2.55139,2.17484
4,12.664,2.11938,3.91289,2.54499,2.16803
4,12.7074,2.10132,3.89483,2.52197,2.14355
4,12.728,2.09273,3.88625,2.51102,2.13191
4,12.7631,2.07813,3.87165,2.49241,2.11211
4,12.792,2.06609,3.8596,2.47706,2.09578
4,12.819,2.05485,3.84836,2.46273,2.08054
4,12.856,2.03944,3.83295,2.44309,2.05965
4,12.8752,2.03146,3.82497,2.43292,2.04884
4,12.92,2.01279,3.80631,2.40912,2.02352
4,12.9316,2.00797,3.80148,2.40298,2.01699
4,12.984,1.98614,3.77966,2.37515,1.9874
4,12.9882,1.98438,3.77789,2.3729,1.985
4,13.0452,1.96068,3.7542,2.3427,1.95287
4,13.048,1.9595,3.75301,2.34119,1.95127
4,13.1023,1.93688,3.7304,2.31236,1.9206
4,13.112,1.93285,3.72637,2.30722,1.91514
4,13.1597,1.91298,3.70649,2.28189,1.8882
4,13.176,1.90621,3.69972,2.27325,1.87901
4,13.2174,1.88897,3.68248,2.25128,1.85564
4,13.24,1.87956,3.67307,2.23929,1.84289
4,13.2753,1.86486,3.65837,2.22054,1.82295
4,13.304,1.85291,3.64643,2.20532,1.80676
4,13.3335,1.84064,3.63415,2.18967,1.79011
4,13.368,1.82627,3.61978,2.17135,1.77063
4,13.3919,1.81631,3.60982,2.15866,1.75713
4,13.432,1.79962,3.59313,2.13738,1.7345
4,13.4506,1.79188,3.58539,2.12752,1.72401
4,13.496,1.77297,3.56649,2.10342,1.69837
4,13.5095,1.76734,3.56085,2.09623,1.69073
4,13.56,1.74633,3.53984,2.06945,1.66225
4,13.5687,1.74269,3.5362,2.06482,1.65732
4,13.624,1.71968,3.51319,2.03548,1.62612
4,13.6282,1.71793,3.51145,2.03326,1.62375
4,13.6879,1.69307,3.48658,2.00157,1.59004
4,13.688,1.69303,3.48655,2.00152,1.58999
4,13.7479,1.6681,3.46161,1.96973,1.55619
4,13.752,1.66639,3.4599,1.96755,1.55386
4,13.8081,1.64302,3.43653,1.93776,1.52218
4,13.816,1.63974,3.43325,1.93358,1.51774
4,13.8686,1.61782,3.41134,1.90565,1.48802
4,13.88,1.61309,3.4066,1.89961,1.48161
4,13.9294,1.59252,3.38603,1.87339,1.45372
4,13.944,1.58645,3.37996,1.86565,1.44548
4,13.9904,1.56711,3.36062,1.841,1.41926
4,14,1.56313,3.35664,1.83593,1.41387
4,14.008,1.5598,3.35331,1.83168,1.40935
4,14.0517,1.54158,3.3351,1.80846,1.38466
4,14.072,1.53315,3.32666,1.79771,1.37323
4,14.1133,1.51595,3.30946,1.77578,1.3499
4,14.136,1.50651,3.30002,1.76375,1.3371
4,14.1752,1.4902,3.28371,1.74296,1.31499
4,14.2,1.47986,3.27337,1.72978,1.30097
4,14.2373,1.46434,3.25785,1.70999,1.27993
4,14.264,1.45321,3.24672,1.69581,1.26484
4,14.2997,1.43836,3.23187,1.67688,1.24471
4,14.328,1.42657,3.22008,1.66185,1.22872
4,14.3623,1.41227,3.20579,1.64363,1.20934
4,14.392,1.39992,3.19343,1.62788,1.19259
4,14.4253,1.38607,3.17958,1.61023,1.17381
4,14.456,1.37327,3.16678,1.59391,1.15646
4,14.4885,1.35975,3.15326,1.57668,1.13813
4,14.52,1.34663,3.14014,1.55994,1.12033
4,14.552,1.33332,3.12683,1.54298,1.10229
4,14.584,1.31998,3.11349,1.52598,1.0842
4,14.6157,1.30677,3.10028,1.50914,1.0663
4,14.648,1.29333,3.08684,1.49201,1.04808
4,14.6798,1.2801,3.07362,1.47515,1.03014
4,14.712,1.26669,3.0602,1.45804,1.01195
4,14.7441,1.25332,3.04683,1.44101,0.993832
4,14.776,1.24004,3.03355,1.42408,0.975822
4,14.8087,1.22642,3.01993,1.40672,0.957361
4,14.84,1.21339,3.0069,1.39011,0.939694
4,14.8736,1.19941,2.99292,1.37228,0.920731
4,14.904,1.18675,2.98026,1.35614,0.903566
4,14.9388,1.17227,2.96578,1.33769,0.88394
4,14.968,1.1601,2.95361,1.32217,0.867439
4,15.0042,1.14502,2.93853,1.30295,0.846988
4,15.032,1.13345,2.92696,1.28821,0.831311
4,15.07,1.11764,2.91115,1.26805,0.809874
4,15.096,1.10681,2.90032,1.25424,0.795184
4,15.136,1.09015,2.88366,1.233,0.772597
4,15.16,1.08016,2.87367,1.22027,0.759056
4,15.2023,1.06253,2.85604,1.1978,0.735157
4,15.224,1.05351,2.84702,1.18631,0.722928
4,15.269,1.0348,2.82831,1.16245,0.697553
4,15.288,1.02687,2.82038,1.15234,0.686801
4,15.3359,1.00694,2.80045,1.12694,0.659784
4,15.352,1.00022,2.79373,1.11837,0.650673
4,15.4031,0.97896,2.77247,1.09127,0.62185
4,15.416,0.973573,2.76708,1.0844,0.614545
4,15.4706,0.950859,2.74437,1.05545,0.583749
4,15.48,0.946926,2.74044,1.05044,0.578418
4,15.5383,0.922634,2.71614,1.01947,0.545482
4,15.544,0.920279,2.71379,1.01647,0.54229
4,15.6064,0.894285,2.6878,0.983335,0.507047
4,15.608,0.893633,2.68714,0.982504,0.506162
4,15.672,0.866986,2.6605,0.948537,0.470035
4,15.6748,0.865812,2.65932,0.94704,0.468443
4,15.736,0.84034,2.63385,0.91457,0.433907
4,15.7435,0.837214,2.63073,0.910586,0.42967
4,15.8,0.813693,2.6072,0.880603,0.39778
4,15.8125,0.808492,2.602,0.873972,0.390728
4,15.864,0.787046,2.58056,0.846635,0.361652
4,15.8818,0.779643,2.57315,0.837198,0.351614
4,15.928,0.7604,2.55391,0.812668,0.325524
4,15.9514,0.750668,2.54418,0.800263,0.31233
4,15.992,0.733753,2.52726,0.778701,0.289397
4,16.0213,0.721565,2.51508,0.763166,0.272873
4,16.056,0.707106,2.50062,0.744734,0.253269
4,16.0915,0.692336,2.48585,0.725906,0.233243
4,16.12,0.68046,2.47397,0.710767,0.217141
4,16.162,0.662978,2.45649,0.688483,0.19344
4,16.184,0.653813,2.44732,0.6768,0.181014
4,16.2328,0.633491,2.427,0.650896,0.153462
4,16.248,0.627166,2.42068,0.642833,0.144886
4,16.3039,0.603876,2.39739,0.613144,0.113309
4,16.312,0.60052,2.39403,0.608866,0.108758
4,16.3754,0.57413,2.36764,0.575227,0.0729798
4,16.376,0.573873,2.36738,0.574899,0.0726308
4,16.44,0.547226,2.34074,0.540932,0.0365031
4,16.4471,0.544255,2.33776,0.537144,0.0324741
4,16.504,0.52058,2.31409,0.506965,0.000375484
4,16.5192,0.514248,2.30776,0.498894,-0.00820902
4,16.568,0.493933,2.28744,0.472998,-0.0357521
4,16.5916,0.48411,2.27762,0.460476,-0.0490704
4,16.632,0.467286,2.2608,0.439031,-0.0718798
4,16.6643,0.45384,2.24735,0.42189,-0.0901109
4,16.696,0.44064,2.23415,0.405063,-0.108007
4,16.7373,0.423437,2.21695,0.383135,-0.131331
4,16.76,0.413993,2.2075,0.371096,-0.144135
4,16.8107,0.392901,2.18641,0.34421,-0.172732
4,16.824,0.387346,2.18086,0.337129,-0.180263
4,16.8843,0.362231,2.15574,0.305114,-0.214314
4,16.888,0.3607,2.15421,0.303162,-0.21639
4,16.952,0.334053,2.12756,0.269195,-0.252518
4,16.9583,0.331427,2.12494,0.265847,-0.256079
4,17.016,0.307406,2.10092,0.235228,-0.288646
4,17.0326,0.300487,2.094,0.226408,-0.298027
4,17.08,0.28076,2.07427,0.201261,-0.324773
4,17.1073,0.269412,2.06292,0.186796,-0.340158
4,17.144,0.254113,2.04762,0.167294,-0.360901
4,17.1822,0.238202,2.03171,0.147011,-0.382474
4,17.208,0.227467,2.02098,0.133327,-0.397029
4,17.2575,0.206854,2.00036,0.107051,-0.424975
4,17.272,0.20082,1.99433,0.0993598,-0.433156
4,17.3331,0.175369,1.96888,0.0669165,-0.467663
4,17.336,0.174173,1.96768,0.0653927,-0.469284
4,17.4,0.147527,1.94104,0.0314256,-0.505411
4,17.4091,0.143746,1.93725,0.0266059,-0.510538
4,17.464,0.12088,1.91439,-0.00254145,-0.541539
4,17.4854,0.111984,1.90549,-0.0138814,-0.5536
4,17.528,0.0942333,1.88774,-0.0365085,-0.577667
4,17.562,0.0800831,1.87359,-0.0545462,-0.596852
4,17.592,0.0675866,1.8611,-0.0704756,-0.613794
4,17.6389,0.0480424,1.84155,-0.0953891,-0.640292
4,17.656,0.04094,1.83445,-0.104443,-0.649922
4,17.7162,0.0158614,1.80937,-0.136411,-0.683924
4,17.72,0.0142933,1.8078,-0.13841,-0.68605
4,17.784,-0.0123533,1.78116,-0.172377,-0.722177
4,17.7939,-0.0164606,1.77705,-0.177613,-0.727746
4,17.848,-0.039,1.75451,-0.206344,-0.758305
4,17.8718,-0.0489243,1.74458,-0.218995,-0.77176
4,17.912,-0.0656466,1.72786,-0.240311,-0.794433
4,17.9501,-0.0815302,1.71198,-0.260558,-0.815968
4,17.976,-0.0922933,1.70122,-0.274278,-0.83056
4,18.0288,-0.114279,1.67923,-0.302304,-0.860369
4,18.04,-0.11894,1.67457,-0.308245,-0.866688
4,18.104,-0.145587,1.64792,-0.342212,-0.902815
4,18.1078,-0.147171,1.64634,-0.344232,-0.904964
4,18.168,-0.172233,1.62128,-0.376179,-0.938943
4,18.1872,-0.180208,1.6133,-0.386345,-0.949755
4,18.232,-0.19888,1.59463,-0.410146,-0.975071
4,18.2668,-0.213389,1.58012,-0.428641,-0.994742
4,18.296,-0.225527,1.56798,-0.444113,-1.0112
4,18.3469,-0.246716,1.54679,-0.471124,-1.03993
4,18.36,-0.252173,1.54134,-0.478081,-1.04733
4,18.424,-0.27882,1.51469,-0.512048,-1.08345
4,18.4273,-0.280188,1.51332,-0.513792,-1.08531
4,18.488,-0.305466,1.48804,-0.546015,-1.11958
4,18.508,-0.313807,1.4797,-0.556647,-1.13089
4,18.552,-0.332113,1.4614,-0.579982,-1.15571
4,18.5891,-0.347574,1.44593,-0.59969,-1.17667
4,18.616,-0.35876,1.43475,-0.613949,-1.19184
4,18.6706,-0.381489,1.41202,-0.642922,-1.22265
4,18.68,-0.385406,1.4081,-0.647916,-1.22796
4,18.744,-0.412053,1.38146,-0.681883,-1.26409
4,18.7524,-0.415552,1.37796,-0.686343,-1.26884
4,18.808,-0.4387,1.35481,-0.71585,-1.30022
4,18.8346,-0.449764,1.34374,-0.729954,-1.31522
4,18.872,-0.465346,1.32816,-0.749817,-1.33635
4,18.9171,-0.484127,1.30938,-0.773757,-1.36181
4,18.936,-0.491993,1.30151,-0.783784,-1.37247
4,19,-0.51864,1.27487,-0.817751,-1.4086
5,9,3.6449,5.43841,5.13302,5.01619
5,9.0871,3.60863,5.40214,5.09034,4.97095
5,9.168,3.57495,5.36846,5.0507,4.92893
5,9.17505,3.57201,5.36553,5.04725,4.92527
5,9.26385,3.53504,5.32855,5.00373,4.87915
