rep,id,eta_tin,eta_iniT,eta_iniI,eta_beta,eta_rhoX,eta_k,eta_delta,eta_p,eta_c,eta_sigmaX,eta_phiX,eta_dX,source
4,45,0.0198134237039578,0,0,-0.223903107152457,0,0,0.245958255269057,-0.228607708329551,0,0,0,0,Kissler
5,45,-0.0333768463767282,0,0,-0.274190380191109,0,0,0.610667817465085,0.0929114604046591,0,0,0,0,Kissler
6,45,0.0719835836047493,0,0,0.0280590567345841,0,0,0.865992501340123,-0.12601782762145,0,0,0,0,Kissler
7,45,0.0355646088181036,0,0,-0.232485449717957,0,0,0.364537731874645,-0.191890718145766,0,0,0,0,Kissler
8,45,0.0082394261308646,0,0,-0.512143511264467,0,0,-0.0703219646365907,-0.0593154292644109,0,0,0,0,Kissler
9,45,0.0202770906606734,0,0,-0.406104410595961,0,0,0.293868884908334,-0.0432915756547733,0,0,0,0,Kissler
10,45,0.0888701583385066,0,0,-0.108182436311732,0,0,1.37845244212178,0.167701746601168,0,0,0,0,Kissler
11,45,0.0420106484614829,0,0,0.108322807742397,0,0,0.624059631530083,-0.00984174830511106,0,0,0,0,Kissler
12,45,0.0420106484614829,0,0,0.339400172893696,0,0,1.17288040019221,-0.184512186829559,0,0,0,0,Kissler
13,45,0.0408163858770824,0,0,-0.301594764070971,0,0,0.340384343945692,0.153387901446168,0,0,0,0,Kissler
14,45,0.0488056061354016,0,0,-0.348756119635794,0,0,0.424834853494413,0.0490730711238367,0,0,0,0,Kissler
15,45,0.0359671912236259,0,0,-0.481289808616639,0,0,0.555481076315443,0.223957476301125,0,0,0,0,Kissler
16,45,0.0417157056127971,0,0,-0.481289808616639,0,0,0.587458901352724,0.143261698778599,0,0,0,0,Kissler
17,45,0.0340803123930806,0,0,-0.261750616696053,0,0,0.963531126879189,-0.0639252111764486,0,0,0,0,Kissler
18,45,0.0532609442826586,0,0,-0.241071252950169,0,0,0.585671789993925,0.0499760965489702,0,0,0,0,Kissler
19,45,0.0123476581279359,0,0,-0.0819476758478802,0,0,0.16817359899185,-0.0986756825865151,0,0,0,0,Kissler
20,45,0.0898255632526809,0,0,-0.615946577856072,0,0,0.374777459195644,0.0937822510954799,0,0,0,0,Kissler
21,45,0.0257133491639374,0,0,-0.711312212360315,0,0,0.0524755080725093,-0.154367966196076,0,0,0,0,Kissler
1,46,0.0259948397346952,0,0,-0.3828482021457,0,0,0.706586340673223,-0.154610617724169,0,0,0,0,Kissler
2,46,0.0315407848979439,0,0,-0.0443804075246329,0,0,0.458073573603676,-0.288739528964971,0,0,0,0,Kissler
3,46,0.072684305216686,0,0,-0.0542796349834616,0,0,0.696292211324658,-0.108759629351737,0,0,0,0,Kissler
4,46,-0.00447889671584274,0,0,-0.177389143559541,0,0,0.175882991199729,-0.0201419766780545,0,0,0,0,Kissler
5,46,0.0985695074588522,0,0,0.100944138020999,0,0,0.805183331171375,-0.107308533397192,0,0,0,0,Kissler
6,46,0.0855040680114975,0,0,-0.0225052413098747,0,0,0.371766066081348,-0.0801000741282667,0,0,0,0,Kissler
7,46,0.103140470836845,0,0,0.39263225723253,0,0,1.21231606237039,0.0431957566294824,0,0,0,0,Kissler
8,46,0.0758776886847614,0,0,0.102172707978044,0,0,0.869587565908889,-0.309658418444763,0,0,0,0,Kissler
9,46,0.105842507104077,0,0,0.154204488411057,0,0,0.390974508875547,-0.157252783312976,0,0,0,0,Kissler
10,46,0.124401535240981,0,0,0.128896086143692,0,0,0.803047991359815,-0.268437196498241,0,0,0,0,Kissler
11,46,0.00315254979016442,0,0,-0.0712728653097398,0,0,0.0785371272781575,0.0814013706958414,0,0,0,0,Kissler
12,46,0.0693295103872118,0,0,-0.0919079637112878,0,0,0.959544287132506,0.0247573891815975,0,0,0,0,Kissler
13,46,0.0968818518581906,0,0,0.205842826331463,0,0,1.02738672267257,-0.278412174074443,0,0,0,0,Kissler
14,46,0.100082235429991,0,0,0.713103657229116,0,0,1.35237748952318,-0.278412174074443,0,0,0,0,Kissler
15,46,-0.0181623109818974,0,0,0.373020178802436,0,0,0.0298155405191518,-0.235990861389359,0,0,0,0,Kissler
16,46,0.0433954456708827,0,0,-0.228296014088414,0,0,0.397849221642654,-0.224186897593284,0,0,0,0,Kissler
17,46,0.0178579462661453,0,0,0.0443558955306211,0,0,1.01516484918724,-0.334009523917348,0,0,0,0,Kissler
18,46,0.0300713826743822,0,0,-0.40175262429579,0,0,0.0588576738048912,-0.00488417876935135,0,0,0,0,Kissler
19,46,0.0891993790455115,0,0,-0.322555443783977,0,0,0.931676917305813,0.158314845722662,0,0,0,0,Kissler
20,46,0.0777228139379985,0,0,-0.442972347845078,0,0,0.586794757357727,-0.155555604654577,0,0,0,0,Kissler
21,46,0.0972030783876624,0,0,-0.424478866132963,0,0,-0.0301376636293049,0.0948248522127634,0,0,0,0,Kissler
1,47,-0.00773664519738871,0,0,-0.841865553666025,0,0,0.656210025335923,-0.0689974369020589,0,0,0,0,Kissler
2,47,0.00470475984820415,0,0,-0.187567803057943,0,0,0.779607843415579,-0.257264219662354,0,0,0,0,Kissler
3,47,0.00848031163693544,0,0,-0.41473841578039,0,0,0.603964062782223,-0.0999273657995154,0,0,0,0,Kissler
4,47,-0.0120234016479921,0,0,-0.483609246906509,0,0,0.460849680209242,-0.259949184944159,0,0,0,0,Kissler
5,47,0.0375759473187429,0,0,-0.728376201678481,0,0,0.658312480196865,0.0517816230848416,0,0,0,0,Kissler
6,47,0.0107701451418908,0,0,-0.617579715415555,0,0,0.796290390698537,0.0186414419186587,0,0,0,0,Kissler
7,47,0.0149133466030342,0,0,-0.499599847963061,0,0,0.807933442289522,0.0357240463161787,0,0,0,0,Kissler
8,47,0.0203584506614817,0,0,-0.557582629998902,0,0,0.919409693572962,-0.0221654968298737,0,0,0,0,Kissler
9,47,0.00178726133540762,0,0,-0.319835064505315,0,0,1.49196458287748,-0.0324190229560755,0,0,0,0,Kissler
10,47,0.0315375896541568,0,0,-0.111915067090286,0,0,1.42941188773013,-0.11530460290209,0,0,0,0,Kissler
11,47,0.0258399700477208,0,0,0.0616839245549572,0,0,1.35499939941002,-0.213697922420315,0,0,0,0,Kissler
12,47,0.0392020935632081,0,0,-0.267899214871042,0,0,1.26313431999417,-0.143663347530768,0,0,0,0,Kissler
13,47,0.0154578750374691,0,0,-0.306257933486577,0,0,0.343880184990873,-0.223768159581636,0,0,0,0,Kissler
14,47,0.0109548512645989,0,0,-0.0660115004888741,0,0,0.942465869442315,0.0172680326095006,0,0,0,0,Kissler
15,47,0.0498821673290328,0,0,-0.0884101792113456,0,0,1.01623840205228,-0.315033568662219,0,0,0,0,Kissler
16,47,0.0596093236130713,0,0,-0.773839041327818,0,0,0.638108674662308,-0.258602752031599,0,0,0,0,Kissler
17,47,0.0085100556912958,0,0,-0.534680210945832,0,0,0.0920139214334781,-0.280238752418577,0,0,0,0,Kissler
18,47,0.0505301334572415,0,0,-0.276216723357602,0,0,0.975389277934726,0.055893997591962,0,0,0,0,Kissler
19,47,-0.0528655364722963,0,0,-0.718973782767514,0,0,-0.0782066605778768,0.030027978742088,0,0,0,0,Kissler
20,47,-0.0255269802366153,0,0,-0.642835819758965,0,0,0.315428861441852,-0.349583008916784,0,0,0,0,Kissler
21,47,0.058702960277158,0,0,-0.317350344597047,0,0,1.06592299612274,-0.148776871815647,0,0,0,0,Kissler
1,48,-0.203900995700274,0,0,-0.375311333610455,0,0,0.371551908342494,0.0672506705484913,0,0,0,0,Kissler
2,48,-0.1785349428239,0,0,0.16726917852751,0,0,0.579454013798951,-0.128110171886075,0,0,0,0,Kissler
3,48,-0.166346417235202,0,0,-0.305172783928151,0,0,0.137915158692093,-0.067571656626731,0,0,0,0,Kissler
4,48,-0.166346417235202,0,0,-0.488342772957106,0,0,-0.204247140472109,-0.0661770363806061,0,0,0,0,Kissler
5,48,-0.20715094889122,0,0,-0.723454580282937,0,0,-0.238851840477539,-0.099677101732828,0,0,0,0,Kissler
6,48,-0.215348117902389,0,0,-0.390112259317566,0,0,-0.022270184588544,-0.341293006080001,0,0,0,0,Kissler
7,48,-0.0507798325737581,0,0,-0.214915798201291,0,0,0.460254231600205,-0.167696230097264,0,0,0,0,Kissler
8,48,-0.158900517518087,0,0,-0.264543859280365,0,0,-0.029817160993641,-0.163209712878827,0,0,0,0,Kissler
9,48,-0.131884214623335,0,0,-0.574147491434242,0,0,0.572245606720789,0.0208975271969299,0,0,0,0,Kissler
10,48,-0.201009315511237,0,0,-0.0696134104063468,0,0,0.58313400715174,-0.0200541816430257,0,0,0,0,Kissler
11,48,-0.201009315511237,0,0,-0.57428935935781,0,0,0.328488268416531,0.0638298890651069,0,0,0,0,Kissler
12,48,-0.191551682260484,0,0,0.455826443849817,0,0,0.839451294063994,-0.0829856800730733,0,0,0,0,Kissler
13,48,-0.166730006958379,0,0,0.296862154375951,0,0,0.437396724733309,-0.056035368777175,0,0,0,0,Kissler
14,48,-0.156101762560911,0,0,-0.150228615268252,0,0,1.09660027043988,0.181447995381566,0,0,0,0,Kissler
15,48,-0.170265717465435,0,0,0.552524479178243,0,0,0.870267001793994,-0.0461834775155384,0,0,0,0,Kissler
16,48,-0.170265717465435,0,0,-0.457501460090933,0,0,-0.381667958777012,-0.0979609324894312,0,0,0,0,Kissler
17,48,-0.214663774928652,0,0,-0.422325523370945,0,0,-0.0434936816012738,-0.180389455996578,0,0,0,0,Kissler
18,48,-0.147794973764066,0,0,0.457297656431424,0,0,0.753595494655425,0.109871395850853,0,0,0,0,Kissler
19,48,-0.140082329462148,0,0,-0.384555799837765,0,0,0.439533019937488,0.0164642170558181,0,0,0,0,Kissler
20,48,-0.179562084316631,0,0,0.611291478501075,0,0,0.623092230159735,-0.0534808894148363,0,0,0,0,Kissler
21,48,-0.179562084316631,0,0,0.0517564452955551,0,0,0.145488033223121,0.291393931711765,0,0,0,0,Kissler
1,49,0.0989817708460653,0,0,0.152712215143153,0,0,0.885332759186671,-0.0232370934011787,0,0,0,0,Kissler
2,49,0.00213918735051533,0,0,0.273331235519333,0,0,0.760924260793998,0.0666654552412129,0,0,0,0,Kissler
3,49,0.0704688015545475,0,0,-0.249531405623283,0,0,1.02023068882259,0.0852475643778923,0,0,0,0,Kissler
4,49,0.0243264198517288,0,0,0.58044349161762,0,0,0.0902373594999389,0.17373619752305,0,0,0,0,Kissler
5,49,0.025066291101811,0,0,0.161351129328415,0,0,0.401724230986686,-0.342056284993047,0,0,0,0,Kissler
6,49,-0.0124366544818176,0,0,-0.344892427716455,0,0,0.338722681304122,-0.199607268061774,0,0,0,0,Kissler
7,49,0.0160118495417523,0,0,-0.0155688692123199,0,0,0.637376539555949,0.354703149733603,0,0,0,0,Kissler
8,49,0.0160118495417523,0,0,0.0123536939055263,0,0,0.595281827122728,-0.0364322433570238,0,0,0,0,Kissler
9,49,-0.0267412902363427,0,0,-0.131422664398831,0,0,0.773454845199227,0.100848894266244,0,0,0,0,Kissler
10,49,-0.0271134885495477,0,0,-0.320423111498288,0,0,-0.303878570836109,-0.179302687036633,0,0,0,0,Kissler
11,49,-0.0260269623574759,0,0,-0.0906363856589229,0,0,0.0305064606349963,-0.0635241692490333,0,0,0,0,Kissler
12,49,-0.0260269623574759,0,0,-0.262947307210054,0,0,0.535639088485064,0.202793310607536,0,0,0,0,Kissler
13,49,0.0254783177031294,0,0,-0.0124975962265053,0,0,0.574370941251173,0.0987307676907409,0,0,0,0,Kissler
14,49,0.0254783177031294,0,0,-0.0124975962265053,0,0,0.574370941251173,0.114818955983057,0,0,0,0,Kissler
15,49,0.0498044998446305,0,0,-0.94041907448392,0,0,-0.383578239252143,0.0284957139045109,0,0,0,0,Kissler
16,49,0.059321185330775,0,0,0.0911695558784202,0,0,0.993699304826224,-0.385541067042537,0,0,0,0,Kissler
17,49,0.00516660923784301,0,0,0.0101286352326885,0,0,0.976897328876398,0.421425493823643,0,0,0,0,Kissler
18,49,0.0751026989037715,0,0,0.176068895210271,0,0,0.248604335916206,-0.0979982025765788,0,0,0,0,Kissler
19,49,-0.0133244473485172,0,0,0.0314098492477611,0,0,0.723719885252784,-0.41515025282839,0,0,0,0,Kissler
20,49,0.109868951501879,0,0,-0.448892203393392,0,0,0.711477494127909,0.120134466787724,0,0,0,0,Kissler
21,49,-0.0230231983859748,0,0,-0.0655217964987451,0,0,0.249227191433117,-0.0586328513040341,0,0,0,0,Kissler
1,50,-0.0248759192593616,0,0,-0.28183157513509,0,0,-0.181968966776697,0.114035591211662,0,0,0,0,Kissler
2,50,0.0287709731482023,0,0,-0.387417702127797,0,0,0.154427729248171,-0.170441568001828,0,0,0,0,Kissler
3,50,0.0203627275507285,0,0,-0.546688052647965,0,0,0.174941164806949,0.142184857427348,0,0,0,0,Kissler
4,50,-0.170860607361689,0,0,-0.0286614445421699,0,0,0.0574851143459284,-0.0315959949294843,0,0,0,0,Kissler
5,50,-0.17371174811392,0,0,-0.0286614445421699,0,0,-0.0841798717449139,-0.0315959949294843,0,0,0,0,Kissler
6,50,-0.185565838232572,0,0,0.0081904336140121,0,0,-0.356799513164464,0.0876295097187373,0,0,0,0,Kissler
7,50,-0.176526937302943,0,0,-0.0127427648871833,0,0,-0.390326963293952,0.0881055948909526,0,0,0,0,Kissler
8,50,-0.148548595698969,0,0,0.269901498472267,0,0,-0.23149172071632,0.000111655075377512,0,0,0,0,Kissler
9,50,-0.192455801079818,0,0,-0.00210237292956639,0,0,-0.595347999851193,-0.240774618332719,0,0,0,0,Kissler
10,50,-0.1697023793044,0,0,0.0033554527486151,0,0,-0.328724071146778,-0.133615196149221,0,0,0,0,Kissler
11,50,-0.169340709182971,0,0,0.123963961983396,0,0,-0.379283329417843,0.0482504158348975,0,0,0,0,Kissler
12,50,-0.143429271057784,0,0,0.22526082910397,0,0,-0.254668175355955,0.102752678194173,0,0,0,0,Kissler
13,50,-0.196612263861046,0,0,-0.0310318974632653,0,0,-0.274794603082171,-0.0708455107426621,0,0,0,0,Kissler
14,50,-0.14082965149167,0,0,0.0973843160756531,0,0,-0.0858002884553367,-0.0714654822682027,0,0,0,0,Kissler
15,50,-0.038907406575204,0,0,0.169323474070602,0,0,0.157239969163445,0.00168679417038232,0,0,0,0,Kissler
16,50,-0.0144692234365427,0,0,-0.156397814374834,0,0,-0.0886855030054757,0.0487648577302882,0,0,0,0,Kissler
17,50,0.0875074731006237,0,0,-0.937254175674793,0,0,-0.185745623247828,-0.0138921951642203,0,0,0,0,Kissler
18,50,0.0724419113932723,0,0,-0.293292037861208,0,0,-0.137994280496733,-0.284727031592751,0,0,0,0,Kissler
19,50,-0.0737658101179955,0,0,-0.200392007814535,0,0,-0.177462908570158,0.0418158441660682,0,0,0,0,Kissler
20,50,-0.0151863826388248,0,0,-0.732869022057373,0,0,-0.190154769437517,0.065230007871876,0,0,0,0,Kissler
21,50,-0.0303802376565025,0,0,0.080404483533845,0,0,-0.0164638267873251,-0.0819150481157712,0,0,0,0,Kissler
1,51,0.0063697374698349,0,0,0.213508737334181,0,0,0.0686773293410309,0.254530169718234,0,0,0,0,Kissler
2,51,-0.0198639528552686,0,0,0.245311873410087,0,0,0.492310729594857,0.102333645020738,0,0,0,0,Kissler
3,51,-0.0461895349084204,0,0,-0.444973442648075,0,0,-0.162541730781445,0.0755998929116656,0,0,0,0,Kissler
4,51,-0.0523472412414978,0,0,-0.621344944218163,0,0,0.210662033634259,0.206504714700245,0,0,0,0,Kissler
5,51,-0.0080392863687734,0,0,0.30377001384725,0,0,0.237137027712384,0.0430552541558047,0,0,0,0,Kissler
6,51,-0.0516030500181864,0,0,-0.344867180480324,0,0,-0.154009718331737,0.0234649465078076,0,0,0,0,Kissler
7,51,0.0379739227386188,0,0,0.163383941097835,0,0,0.607199327643204,0.347540716205466,0,0,0,0,Kissler
8,51,0.0741143073185666,0,0,-0.174650764276374,0,0,0.499309836758475,0.0868519333698805,0,0,0,0,Kissler
9,51,-0.00624806526254963,0,0,-0.228130362216384,0,0,0.0152669496892481,0.172811422963219,0,0,0,0,Kissler
10,51,-0.00841763563658975,0,0,-0.021981493120253,0,0,0.428182084737166,0.308532034927298,0,0,0,0,Kissler
11,51,0.00450752465016188,0,0,0.20569346873813,0,0,0.149415770888843,-0.101713805371256,0,0,0,0,Kissler
12,51,-0.0939074007755769,0,0,-0.42851134523766,0,0,-0.629370261114783,-0.214769474081038,0,0,0,0,Kissler
13,51,-0.00614602949477632,0,0,-0.675468895902918,0,0,0.43902901277648,-0.0188070768926987,0,0,0,0,Kissler
14,51,-0.0396848565517185,0,0,0.0866892748802203,0,0,0.0579942062987673,-0.0833659194621054,0,0,0,0,Kissler
15,51,-0.034479304186487,0,0,-0.308152310837655,0,0,0.0579942062987673,-0.0833659194621054,0,0,0,0,Kissler
16,51,0.0193639748568649,0,0,-0.778069039487004,0,0,-0.42898499034361,-0.0729476525969628,0,0,0,0,Kissler
17,51,0.0863752041307864,0,0,0.537353230069153,0,0,0.447877597519318,-0.234671911349407,0,0,0,0,Kissler
18,51,-0.0710891601232429,0,0,-0.00908524336957552,0,0,-0.102475438238238,0.00749473879648818,0,0,0,0,Kissler
19,51,-0.0263638631869832,0,0,-0.239750775968616,0,0,-0.102291019226317,-0.0843899231014169,0,0,0,0,Kissler
20,51,-0.0504202378706005,0,0,-0.239750775968616,0,0,-0.682317703885315,-0.235682594280128,0,0,0,0,Kissler
21,51,-0.0196144190061569,0,0,-0.131285251254933,0,0,-0.240163850301915,0.0446788173905376,0,0,0,0,Kissler
1,52,-0.0311203400283753,0,0,-0.34299744363106,0,0,0.16686278084019,-0.139448266152711,0,0,0,0,Wolfel
2,52,-0.0529473520617828,0,0,0.574223042916796,0,0,0.702229681326458,-0.0597059110768385,0,0,0,0,Wolfel
3,52,-0.00197211887906889,0,0,-0.131963344738048,0,0,0.273867227468945,-0.145807410187147,0,0,0,0,Wolfel
4,52,-0.0633167648375917,0,0,0.0926362485547802,0,0,0.263185493861141,0.315785229738764,0,0,0,0,Wolfel
5,52,-0.130713941429441,0,0,-0.174023174003534,0,0,0.193155585991039,0.104785638862835,0,0,0,0,Wolfel
6,52,0.0262959324844581,0,0,-0.623454228871634,0,0,0.376971397457501,0.00913359123866336,0,0,0,0,Wolfel
7,52,0.0390205670745454,0,0,-0.74429446459416,0,0,0.137731295507155,0.103036333065412,0,0,0,0,Wolfel
8,52,0.0371416254002603,0,0,-0.477971986825735,0,0,0.394532748779558,-0.226943498474824,0,0,0,0,Wolfel
9,52,-0.138311896701618,0,0,0.484902834900298,0,0,0.138140224316322,0.104791389953105,0,0,0,0,Wolfel
10,52,0.0074148399261195,0,0,-0.463849798197727,0,0,0.0772322528332318,-0.341799401705042,0,0,0,0,Wolfel
11,52,-0.0267052606368644,0,0,0.406432670393841,0,0,0.335475213129039,-0.0368790701396025,0,0,0,0,Wolfel
12,52,0.0867877120448358,0,0,-0.852483246711999,0,0,0.0160767702821837,-0.326142184824796,0,0,0,0,Wolfel
13,52,-0.0691728138148532,0,0,0.107084913523386,0,0,0.243363523526656,0.0570519839254914,0,0,0,0,Wolfel
14,52,0.0181704930634937,0,0,-0.409252505568739,0,0,0.230582362404313,0.0797063882597593,0,0,0,0,Wolfel
15,52,-0.0846933197033125,0,0,0.274536701694644,0,0,0.51550502441724,-0.0590785671691014,0,0,0,0,Wolfel
16,52,-0.044779887419249,0,0,0.284657339992978,0,0,0.355028925199385,-0.0604795312257256,0,0,0,0,Wolfel
17,52,-0.0153815982963598,0,0,0.0612337472445479,0,0,0.464072137584704,-0.00926571477978807,0,0,0,0,Wolfel
18,52,-0.126582290739517,0,0,0.267196411811488,0,0,0.269150228222314,0.238946016448217,0,0,0,0,Wolfel
19,52,-0.0953568260492339,0,0,0.653947966133451,0,0,0.306681732074985,-0.0307730504470973,0,0,0,0,Wolfel
20,52,-0.0892572751014113,0,0,-0.337854707364091,0,0,0.20929660045424,0.0860603459105269,0,0,0,0,Wolfel
21,52,-0.0396449264162682,0,0,-0.559517668286924,0,0,-0.0575484322255084,-0.269453467757758,0,0,0,0,Wolfel
1,53,-0.0118306749280171,0,0,0.277737303059712,0,0,0.933514390533225,-0.0523952244683884,0,0,0,0,Wolfel
2,53,0.0915213220777492,0,0,0.205719066833083,0,0,0.78977429712963,0.0499612198432459,0,0,0,0,Wolfel
3,53,0.00138839085891371,0,0,-0.0440441040297839,0,0,0.657705811528,0.323526952750878,0,0,0,0,Wolfel
4,53,0.123303526947711,0,0,-0.270819543241823,0,0,1.19765544505964,-0.126489042627108,0,0,0,0,Wolfel
5,53,0.0433012656174525,0,0,0.0564167529120215,0,0,0.774947260444457,-0.148251837378027,0,0,0,0,Wolfel
6,53,0.024534997645872,0,0,0.55349570098922,0,0,0.859936293707579,-0.203727300270484,0,0,0,0,Wolfel
7,53,0.119801914310521,0,0,0.328596666659652,0,0,1.02502796616872,-0.213224285776053,0,0,0,0,Wolfel
8,53,0.0750007498241703,0,0,-0.228687183654237,0,0,1.05400633294613,-0.00720640030688627,0,0,0,0,Wolfel
9,53,0.0349608875375628,0,0,0.684105121768225,0,0,0.954698910796678,0.251902810019527,0,0,0,0,Wolfel
10,53,0.0812436256075126,0,0,-0.0841696534096423,0,0,1.15036142807262,0.12039948466362,0,0,0,0,Wolfel
11,53,0.0812436256075126,0,0,0.00827810525357604,0,0,1.26360556712942,-0.00189377010182665,0,0,0,0,Wolfel
12,53,0.0730061693476341,0,0,-0.402386968772413,0,0,1.16261424673009,0.186937108787164,0,0,0,0,Wolfel
13,53,0.129035851136572,0,0,-0.105077516935896,0,0,1.59084579098517,0.151446070596574,0,0,0,0,Wolfel
14,53,-0.112704021939334,0,0,0.0250280114599569,0,0,0.0768488322290484,0.0200876282426506,0,0,0,0,Wolfel
15,53,-0.0628699648193632,0,0,0.567033280264405,0,0,0.371868159825834,-0.084843340006524,0,0,0,0,Wolfel
16,53,0.0429162055022493,0,0,0.268366992500438,0,0,0.869795669985688,0.276261409343291,0,0,0,0,Wolfel
17,53,0.0469384795558215,0,0,0.892026678655148,0,0,0.898167691212396,0.0504761942826364,0,0,0,0,Wolfel
18,53,0.0040836466917559,0,0,-0.0733012485561701,0,0,0.881882323825292,0.117712814091509,0,0,0,0,Wolfel
19,53,0.0540317560615961,0,0,0.272937549519524,0,0,1.04959334791282,-0.0683752137873579,0,0,0,0,Wolfel
20,53,-0.00325231444797957,0,0,-0.0288126264547877,0,0,0.529247129167643,0.142820875887092,0,0,0,0,Wolfel
21,53,0.0601633832255533,0,0,-0.0191839512564358,0,0,0.982237666387666,-0.0813045069836101,0,0,0,0,Wolfel
1,54,-0.00199216643167498,0,0,0.0829210589236046,0,0,0.975562584445875,-0.0555432146712436,0,0,0,0,Wolfel
2,54,0.0540785780477287,0,0,0.120199713758162,0,0,0.870190930043137,-0.0261516219196919,0,0,0,0,Wolfel
3,54,0.0848249321200266,0,0,-0.20228642082327,0,0,0.595622605183731,-0.100495616307598,0,0,0,0,Wolfel
4,54,0.0148656128644549,0,0,0.0980677129062318,0,0,0.593335858840343,0.0765308246702818,0,0,0,0,Wolfel
5,54,0.0726364235027477,0,0,-0.324429190006258,0,0,1.10663983438855,-0.160077473206048,0,0,0,0,Wolfel
6,54,-0.00428599864144286,0,0,0.426366770542638,0,0,0.776644861771345,-0.0751138111114884,0,0,0,0,Wolfel
7,54,0.0324513398319514,0,0,-0.0533394730572154,0,0,0.903551107013903,0.0868074648201172,0,0,0,0,Wolfel
8,54,0.0344047366752232,0,0,-0.422082897169126,0,0,0.396666474958797,-0.0669662864968569,0,0,0,0,Wolfel
9,54,0.00453887549115307,0,0,0.185903876051124,0,0,0.619747420037923,0.120707050626182,0,0,0,0,Wolfel
10,54,0.0618962633343379,0,0,-0.0864004631009807,0,0,0.882463981116298,-0.113880337839699,0,0,0,0,Wolfel
11,54,0.0111328203859474,0,0,-0.248601032305029,0,0,0.438323739593636,-0.228664192447311,0,0,0,0,Wolfel
12,54,-0.0632095369265776,0,0,-0.231428087511414,0,0,0.351602861829897,0.116008593061183,0,0,0,0,Wolfel
13,54,0.0109341660045422,0,0,-0.424529699170551,0,0,0.294733574412599,-0.169565542866331,0,0,0,0,Wolfel
14,54,0.0264004240025799,0,0,0.481545987114154,0,0,0.756821106983546,0.0854991653605423,0,0,0,0,Wolfel
15,54,0.0248333478191573,0,0,0.292952548587244,0,0,0.819684660312843,0.0748418318755893,0,0,0,0,Wolfel
16,54,-0.0589386663373,0,0,-0.151968162220997,0,0,0.20316960261103,-0.10177539781432,0,0,0,0,Wolfel
17,54,0.0103158987296991,0,0,-0.30740769304239,0,0,0.341294342440069,-0.252075050240988,0,0,0,0,Wolfel
18,54,0.0252163545826823,0,0,-0.398353383275565,0,0,0.512825080328032,0.0103566966412015,0,0,0,0,Wolfel
19,54,0.0252163545826823,0,0,-0.271863140588649,0,0,0.662774667680007,-0.0257361285498178,0,0,0,0,Wolfel
20,54,0.0188197303534522,0,0,-0.0888628552877979,0,0,0.310986738603538,-0.07342901033559,0,0,0,0,Wolfel
21,54,-0.0203330418048131,0,0,0.084621197240888,0,0,0.35134300747621,0.107154599853031,0,0,0,0,Wolfel
1,55,0.0509921874984114,0,0,-0.612238466347961,0,0,0.88666884308209,-0.0931653386654826,0,0,0,0,Wolfel
2,55,-0.00217582740346067,0,0,0.191338123013098,0,0,0.819683688762922,0.0149936146492278,0,0,0,0,Wolfel
3,55,0.0222382172779378,0,0,0.286965646727698,0,0,1.20244224470873,0.0149936146492278,0,0,0,0,Wolfel
4,55,0.116494094373606,0,0,-0.334634306197265,0,0,1.11423841183943,-0.280299109394358,0,0,0,0,Wolfel
5,55,-0.00174387732574144,0,0,0.20507239167353,0,0,1.14429332024115,0.190934793596384,0,0,0,0,Wolfel
6,55,-0.0652280269925799,0,0,0.163163336898804,0,0,0.896485412714597,-0.0377975136689953,0,0,0,0,Wolfel
7,55,-0.137394589360539,0,0,0.118260798305334,0,0,0.590895766722708,-0.0582350272543685,0,0,0,0,Wolfel
8,55,-0.094964048696029,0,0,-0.0519845290057679,0,0,0.560914271471014,0.0305159998553287,0,0,0,0,Wolfel
9,55,-0.0197737582149393,0,0,-0.253963228105165,0,0,0.771459739048048,-0.0328830380162095,0,0,0,0,Wolfel
10,55,0.057453552180924,0,0,-0.727409584009899,0,0,0.350912137973698,0.00915992736651478,0,0,0,0,Wolfel
11,55,0.0589291773383269,0,0,0.382904068557596,0,0,1.42300810586973,0.121029064824557,0,0,0,0,Wolfel
12,55,-0.0107036540945831,0,0,0.382904068557596,0,0,1.10040257903747,0.131362569367386,0,0,0,0,Wolfel
13,55,0.0824072418931499,0,0,-0.641396797396558,0,0,0.522987220212158,0.00203349572515178,0,0,0,0,Wolfel
14,55,-0.00463074335837817,0,0,0.0323893942930775,0,0,1.00601087260656,-0.110835487250893,0,0,0,0,Wolfel
15,55,-0.0519441966941949,0,0,0.53088659238203,0,0,0.702450437418868,0.0344009077712875,0,0,0,0,Wolfel
16,55,-0.00353604806965821,0,0,0.343957143021645,0,0,0.654415740133512,-0.144404992916841,0,0,0,0,Wolfel
17,55,0.0103764105066128,0,0,0.267919149671783,0,0,1.57058447988339,-0.120843726082845,0,0,0,0,Wolfel
18,55,0.0111523738102239,0,0,0.550307859809871,0,0,0.818009614031763,0.108676248585827,0,0,0,0,Wolfel
19,55,0.00704374285020384,0,0,-0.344458001863058,0,0,1.10762213310875,0.08505284849969,0,0,0,0,Wolfel
20,55,-0.137404319964178,0,0,0.0674498696427358,0,0,0.389820439949233,0.192754628680617,0,0,0,0,Wolfel
21,55,-0.0765126697867619,0,0,0.0657664958746617,0,0,0.356153163552283,0.0987380753460084,0,0,0,0,Wolfel
1,56,-0.0171642791298535,0,0,-0.114300409560486,0,0,0.171962860211468,0.282446060810228,0,0,0,0,Wolfel
