rep,id,tin,iniT,iniI,beta,rhoX,k,delta,p,c,sigmaX,phiX,dX,source
18,49,-3.52281463298086,2666667,0.0333333,2.63725973758452e-8,2,4,1.11612969751609,6597.12686602197,10,1,2,0.2,Kissler
19,49,-5.26969969975643,2666667,0.0333333,2.29020105412864e-8,2,4,1.44706986933052,4804.15986273579,10,1,2,0.2,Kissler
20,49,-2.831894628018,2666667,0.0333333,1.42919426894787e-8,2,4,1.4382428068599,8205.19015918234,10,1,2,0.2,Kissler
21,49,-5.46018488546676,2666667,0.0333333,2.08303494493797e-8,2,4,1.11654087556339,6862.00437629647,10,1,2,0.2,Kissler
1,50,-5.49654424087574,2666667,0.0333333,1.68468093624016e-8,2,4,0.852922474573153,8155.3000168527,10,1,2,0.2,Kissler
2,50,-4.44022597759481,2666667,0.0333333,1.51843407693467e-8,2,4,1.05487316611588,6136.10923055564,10,1,2,0.2,Kissler
3,50,-4.60624026489325,2666667,0.0333333,1.29776998859229e-8,2,4,1.06805702199848,8388.12731307325,10,1,2,0.2,Kissler
4,50,-8.32768394893917,2666667,0.0333333,2.15955991011138e-8,2,4,0.993842708380298,7050.06219357363,10,1,2,0.2,Kissler
5,50,-8.38221894742046,2666667,0.0333333,2.15955991011138e-8,2,4,0.9087009314778,7050.06219357363,10,1,2,0.2,Kissler
6,50,-8.60860582527904,2666667,0.0333333,2.23881336546403e-8,2,4,0.759622892636053,7942.76890627241,10,1,2,0.2,Kissler
7,50,-8.43603432576765,2666667,0.0333333,2.19345224684998e-8,2,4,0.742693996863123,7946.55124106035,10,1,2,0.2,Kissler
8,50,-7.89980950258266,2666667,0.0333333,2.8892066121629e-8,2,4,0.825646654251435,7277.1848323888,10,1,2,0.2,Kissler
9,50,-8.73992467613496,2666667,0.0333333,2.2163959983717e-8,2,4,0.645987874174441,5719.36517113679,10,1,2,0.2,Kissler
10,50,-8.30552076170222,2666667,0.0333333,2.22825548999599e-8,2,4,0.774039152880298,6366.29226015031,10,1,2,0.2,Kissler
11,50,-8.29859895708278,2666667,0.0333333,2.50672048781571e-8,2,4,0.74823567733489,7636.06829263956,10,1,2,0.2,Kissler
12,50,-7.80136698051173,2666667,0.0333333,2.76655664793099e-8,2,4,0.813110101390434,8063.80163097041,10,1,2,0.2,Kissler
13,50,-8.81904917893154,2666667,0.0333333,2.15455700161999e-8,2,4,0.80234241877608,6778.7107076484,10,1,2,0.2,Kissler
14,50,-7.751339638764,2666667,0.0333333,2.44257641804576e-8,2,4,0.907756268027419,6774.50940250914,10,1,2,0.2,Kissler
15,50,-5.7716053083766,2666667,0.0333333,2.61999468753855e-8,2,4,1.05667517227727,7288.65644303928,10,1,2,0.2,Kissler
16,50,-5.29219614604556,2666667,0.0333333,1.90553169199093e-8,2,4,0.906075936350256,7639.99761670318,10,1,2,0.2,Kissler
17,50,-3.27651209068713,2666667,0.0333333,8.8186714374022e-9,2,4,0.85081911810213,7175.98646304513,10,1,2,0.2,Kissler
18,50,-3.57561140385819,2666667,0.0333333,1.66580371108535e-8,2,4,0.877693675113251,5473.42959122639,10,1,2,0.2,Kissler
19,50,-6.452477347158,2666667,0.0333333,1.82501346704591e-8,2,4,0.85543706178333,7587.09120621485,10,1,2,0.2,Kissler
20,50,-5.30628758944265,2666667,0.0333333,1.07968946841378e-8,2,4,0.848368347480891,7766.83263796375,10,1,2,0.2,Kissler
21,50,-5.6045107992418,2666667,0.0333333,2.40243999955494e-8,2,4,0.948776694348991,6704.08730141526,10,1,2,0.2,Kissler
1,51,-4.88216206283153,2666667,0.0333333,2.73511818028964e-8,2,4,1.00077812839733,9385.46863457571,10,1,2,0.2,Kissler
2,51,-5.39816400991777,2666667,0.0333333,2.82100819923213e-8,2,4,1.28223245797088,8060.42333844076,10,1,2,0.2,Kissler
3,51,-5.9141401355381,2666667,0.0333333,1.43472541564674e-8,2,4,0.86380250427028,7847.79284807845,10,1,2,0.2,Kissler
4,51,-6.03454683999297,2666667,0.0333333,1.20553630488654e-8,2,4,1.09122876032007,8945.37955547463,10,1,2,0.2,Kissler
5,51,-5.16579514267064,2666667,0.0333333,2.98576398467372e-8,2,4,1.10857330636773,7596.50055266338,10,1,2,0.2,Kissler
6,51,-6.02000095322539,2666667,0.0333333,1.58339343246372e-8,2,4,0.868612569667235,7449.13099041566,10,1,2,0.2,Kissler
7,51,-4.25834338741887,2666667,0.0333333,2.60488342415359e-8,2,4,1.36345851936223,10300.3013254292,10,1,2,0.2,Kissler
8,51,-3.54242828242462,2666667,0.0333333,1.87171073308475e-8,2,4,1.2871369145836,7936.59519760245,10,1,2,0.2,Kissler
9,51,-5.13056414905515,2666667,0.0333333,1.77597294127148e-8,2,4,0.967950962736318,8649.00128988678,10,1,2,0.2,Kissler
10,51,-5.17323574095144,2666667,0.0333333,2.1737193294376e-8,2,4,1.23760425115712,9906.23610498824,10,1,2,0.2,Kissler
11,51,-4.91884730469784,2666667,0.0333333,2.71440376919655e-8,2,4,1.05166593178997,6572.66004564329,10,1,2,0.2,Kissler
12,51,-6.84417728208818,2666667,0.0333333,1.45819222727104e-8,2,4,0.631069081564474,5870.04887134162,10,1,2,0.2,Kissler
13,51,-5.1285569937637,2666667,0.0333333,1.14274804222303e-8,2,4,1.24511195086366,7140.80386826293,10,1,2,0.2,Kissler
14,51,-5.78682972860495,2666667,0.0333333,2.41722025836863e-8,2,4,0.9941575315671,6694.36758597966,10,1,2,0.2,Kissler
15,51,-5.68485952020265,2666667,0.0333333,1.64163580422069e-8,2,4,0.9941575315671,6694.36758597966,10,1,2,0.2,Kissler
16,51,-4.62594929643192,2666667,0.0333333,1.0324666260361e-8,2,4,0.723563154374543,6764.47586322476,10,1,2,0.2,Kissler
17,51,-3.29900448076176,2666667,0.0333333,3.7419747846369e-8,2,4,1.25124921125272,5754.375501142,10,1,2,0.2,Kissler
18,51,-6.40032613068343,2666667,0.0333333,2.20131260912135e-8,2,4,0.898074526932198,7331.11172568197,10,1,2,0.2,Kissler
19,51,-5.52573820749006,2666667,0.0333333,1.75581510595843e-8,2,4,0.898181207780268,6687.51603781255,10,1,2,0.2,Kissler
20,51,-5.99687847490223,2666667,0.0333333,1.75581510595843e-8,2,4,0.608483843837346,5748.56259004587,10,1,2,0.2,Kissler
21,51,-5.39326414370735,2666667,0.0333333,1.95304397160716e-8,2,4,0.820938608702105,7608.84396912047,10,1,2,0.2,Kissler
1,52,-4.47592854972162,2666667,0.0333333,1.58630972385026e-8,2,4,1.06285422694785,6329.26532706635,10,1,2,0.2,Wolfel
2,52,-4.90645991994013,2666667,0.0333333,3.87706676913764e-8,2,4,1.43158039275075,6854.64498467917,10,1,2,0.2,Wolfel
3,52,-3.89936409684896,2666667,0.0333333,1.9517459132465e-8,2,4,1.13286781399011,6289.14432005396,10,1,2,0.2,Wolfel
4,52,-5.11059619187693,2666667,0.0333333,2.43128769033819e-8,2,4,1.12577542293333,9978.34917422749,10,1,2,0.2,Wolfel
5,52,-6.43035432059433,2666667,0.0333333,1.87286376239056e-8,2,4,1.07983897218245,8080.21169738406,10,1,2,0.2,Wolfel
6,52,-3.33864052963049,2666667,0.0333333,1.20302672409486e-8,2,4,1.20240173976168,7343.13618650465,10,1,2,0.2,Wolfel
7,52,-3.08578991896192,2666667,0.0333333,1.06755468587037e-8,2,4,1.04421032301265,8066.08929202151,10,1,2,0.2,Wolfel
8,52,-3.12314239096112,2666667,0.0333333,1.38880096469378e-8,2,4,1.21442705306907,5799.0199841372,10,1,2,0.2,Wolfel
9,52,-6.57829522243723,2666667,0.0333333,3.5575674889044e-8,2,4,1.04447074135684,8080.25816754456,10,1,2,0.2,Wolfel
10,52,-3.71332528027355,2666667,0.0333333,1.40827485353271e-8,2,4,1.00609919281059,5169.79497878597,10,1,2,0.2,Wolfel
11,52,-4.38871120190644,2666667,0.0333333,3.29793124646387e-8,2,4,1.17419025431175,7012.91439846896,10,1,2,0.2,Wolfel
12,52,-2.13456079254902,2666667,0.0333333,9.59135616636505e-9,2,4,0.96844355860174,5251.37658381008,10,1,2,0.2,Wolfel
13,52,-5.22576189120862,2666667,0.0333333,2.46579906574328e-8,2,4,1.11267301591634,7703.5743112779,10,1,2,0.2,Wolfel
14,52,-3.49996159694125,2666667,0.0333333,1.48612609096072e-8,2,4,1.10426590975299,7880.08603342879,10,1,2,0.2,Wolfel
15,52,-5.5305588393734,2666667,0.0333333,2.90224018551553e-8,2,4,1.2985089954811,6858.94655359045,10,1,2,0.2,Wolfel
16,52,-4.74548861653228,2666667,0.0333333,2.93089659639126e-8,2,4,1.18744758088362,6849.34414388854,10,1,2,0.2,Wolfel
17,52,-4.16482755303605,2666667,0.0333333,2.35789774019122e-8,2,4,1.26251038164663,7209.2629407861,10,1,2,0.2,Wolfel
18,52,-6.3498301981969,2666667,0.0333333,2.88162652999317e-8,2,4,1.12973314093547,9240.33786024288,10,1,2,0.2,Wolfel
19,52,-5.73959581648856,2666667,0.0333333,4.18535457339335e-8,2,4,1.15479097795989,7055.866391295,10,1,2,0.2,Wolfel
20,52,-5.62006457561928,2666667,0.0333333,1.59435830721664e-8,2,4,1.0903381117743,7930.31517429584,10,1,2,0.2,Wolfel
21,52,-4.64420423777333,2666667,0.0333333,1.28143844427469e-8,2,4,0.924323057117087,5557.67005590109,10,1,2,0.2,Wolfel
1,53,-4.09456609037526,2666667,0.0333333,2.91127312146397e-8,2,4,1.59897883003615,6904.94077032821,10,1,2,0.2,Wolfel
2,53,-2.04014644323127,2666667,0.0333333,2.71447136751568e-8,2,4,1.49481257425081,7649.14329007259,10,1,2,0.2,Wolfel
3,53,-3.83278176726481,2666667,0.0333333,2.12729560976599e-8,2,4,1.39957935373001,10055.898585361,10,1,2,0.2,Wolfel
4,53,-1.4056950723741,2666667,0.0333333,1.70301753300699e-8,2,4,1.78831834064435,6411.82146755153,10,1,2,0.2,Wolfel
5,53,-3.00067153907989,2666667,0.0333333,2.34683298379164e-8,2,4,1.48408176877587,6273.78973889408,10,1,2,0.2,Wolfel
6,53,-3.37361129368997,2666667,0.0333333,3.80055533434795e-8,2,4,1.54565336369472,5935.22615846984,10,1,2,0.2,Wolfel
7,53,-1.47563646143807,2666667,0.0333333,3.05852277533141e-8,2,4,1.66510213035015,5879.12621350267,10,1,2,0.2,Wolfel
8,53,-2.36955209254784,2666667,0.0333333,1.77500186483792e-8,2,4,1.68595361834483,7224.1243772326,10,1,2,0.2,Wolfel
9,53,-3.166487553906,2666667,0.0333333,4.30797515679844e-8,2,4,1.61431402275687,9360.8419982142,10,1,2,0.2,Wolfel
10,53,-2.24511012489926,2666667,0.0333333,2.04533787835578e-8,2,4,1.75483251403837,8207.36496941874,10,1,2,0.2,Wolfel
11,53,-2.24511012489926,2666667,0.0333333,2.23900525958483e-8,2,4,1.83457311495678,7262.60560636637,10,1,2,0.2,Wolfel
12,53,-2.40930135152242,2666667,0.0333333,1.49621106487519e-8,2,4,1.7635309005833,8772.04133139089,10,1,2,0.2,Wolfel
13,53,-1.29117895455968,2666667,0.0333333,2.00386621206564e-8,2,4,2.05369583883295,8466.17238641394,10,1,2,0.2,Wolfel
14,53,-6.07896550356767,2666667,0.0333333,2.27596348954088e-8,2,4,1.00586034266677,7424.01533990777,10,1,2,0.2,Wolfel
15,53,-5.10180581087385,2666667,0.0333333,3.85036099385119e-8,2,4,1.19891665125249,6684.48449231674,10,1,2,0.2,Wolfel
16,53,-3.00832929202966,2666667,0.0333333,2.88490431153105e-8,2,4,1.55280139499101,9591.65877178538,10,1,2,0.2,Wolfel
17,53,-2.92832684014504,2666667,0.0333333,5.25133506742294e-8,2,4,1.57336909021381,7653.08341779568,10,1,2,0.2,Wolfel
18,53,-3.77936470888064,2666667,0.0333333,2.06722663556763e-8,2,4,1.56156397733251,8185.34407816698,10,1,2,0.2,Wolfel
19,53,-2.78718557476222,2666667,0.0333333,2.89773715085443e-8,2,4,1.68278167964225,6795.47683620247,10,1,2,0.2,Wolfel
20,53,-3.92472310456179,2666667,0.0333333,2.15924049748558e-8,2,4,1.3081836895282,8393.46401382726,10,1,2,0.2,Wolfel
21,53,-2.66512275018822,2666667,0.0333333,2.17967618099541e-8,2,4,1.63422692187719,6708.18167223012,10,1,2,0.2,Wolfel
1,54,-3.89976123721492,2666667,0.0333333,2.4083477446471e-8,2,4,1.62940289918314,6883.2382619961,10,1,2,0.2,Wolfel
2,54,-2.78625368017054,2666667,0.0333333,2.49753752957562e-8,2,4,1.55308795734989,7088.55003791939,10,1,2,0.2,Wolfel
3,54,-2.17370253969159,2666667,0.0333333,1.82162233039541e-8,2,4,1.35521054128951,6580.67166707407,10,1,2,0.2,Wolfel
4,54,-3.56554361025348,2666667,0.0333333,2.44420542371939e-8,2,4,1.35358282017788,7855.10200931308,10,1,2,0.2,Wolfel
5,54,-2.41666935784191,2666667,0.0333333,1.61555958102578e-8,2,4,1.7236756563076,6200.03514319473,10,1,2,0.2,Wolfel
6,54,-3.94519671955566,2666667,0.0333333,3.36209969573002e-8,2,4,1.48531003323828,6749.83879506564,10,1,2,0.2,Wolfel
7,54,-3.21635899883181,2666667,0.0333333,2.10802814132595e-8,2,4,1.57727087420301,7936.24227657096,10,1,2,0.2,Wolfel
8,54,-3.17754062347615,2666667,0.0333333,1.46745833344147e-8,2,4,1.21589151136538,6805.05791690707,10,1,2,0.2,Wolfel
9,54,-3.77034121780217,2666667,0.0333333,2.66263107814662e-8,2,4,1.37241242876446,8209.88966376076,10,1,2,0.2,Wolfel
10,54,-2.63061702013568,2666667,0.0333333,2.04087322068502e-8,2,4,1.56198565105704,6493.17805434565,10,1,2,0.2,Wolfel
11,54,-3.63959386214505,2666667,0.0333333,1.74061354142737e-8,2,4,1.24462327091742,5789.05022531597,10,1,2,0.2,Wolfel
12,54,-5.10848662669971,2666667,0.0333333,1.77022942236989e-8,2,4,1.18511997257583,8171.40632253004,10,1,2,0.2,Wolfel
13,54,-3.64353402035288,2666667,0.0333333,1.46392464172437e-8,2,4,1.14678520655058,6141.48697165007,10,1,2,0.2,Wolfel
14,54,-3.33656524918089,2666667,0.0333333,3.54606806704369e-8,2,4,1.4709732266528,7925.86608415296,10,1,2,0.2,Wolfel
15,54,-3.36768666071328,2666667,0.0333333,2.95458879362425e-8,2,4,1.51647689114734,7841.84599642416,10,1,2,0.2,Wolfel
16,54,-5.0244396131959,2666667,0.0333333,1.9138293555454e-8,2,4,1.08634633006934,6572.25523192051,10,1,2,0.2,Wolfel
17,54,-3.65579642381381,2666667,0.0333333,1.64283856128089e-8,2,4,1.17812868436566,5655.09768355594,10,1,2,0.2,Wolfel
18,54,-3.36008070040118,2666667,0.0333333,1.50216750772165e-8,2,4,1.29662492341925,7352.12311090345,10,1,2,0.2,Wolfel
19,54,-3.36008070040118,2666667,0.0333333,1.70127141580233e-8,2,4,1.40321567449323,7091.49589541191,10,1,2,0.2,Wolfel
20,54,-3.48707589787005,2666667,0.0333333,2.035956162317e-8,2,4,1.15768193733399,6761.22051397689,10,1,2,0.2,Wolfel
21,54,-4.26275739572383,2666667,0.0333333,2.41234689338953e-8,2,4,1.18494351371282,8099.37609457986,10,1,2,0.2,Wolfel
1,55,-2.84767533627237,2666667,0.0333333,1.21643048102425e-8,2,4,1.56503391022225,6629.08704977233,10,1,2,0.2,Wolfel
2,55,-3.90339950980035,2666667,0.0333333,2.67675149541908e-8,2,4,1.51647618715015,7386.2934642924,10,1,2,0.2,Wolfel
3,55,-3.41921571097465,2666667,0.0333333,2.93747085763135e-8,2,4,1.79169368813624,7386.2934642924,10,1,2,0.2,Wolfel
4,55,-1.54169873435404,2666667,0.0333333,1.59941880287684e-8,2,4,1.72910309533061,5497.71924828431,10,1,2,0.2,Wolfel
5,55,-3.89484259577589,2666667,0.0333333,2.71276415772772e-8,2,4,1.75051909197891,8807.17937638512,10,1,2,0.2,Wolfel
6,55,-5.14819284919275,2666667,0.0333333,2.60432380336227e-8,2,4,1.57214973885935,7006.47638954389,10,1,2,0.2,Wolfel
7,55,-6.56044392446912,2666667,0.0333333,2.4928203052679e-8,2,4,1.35184650260516,6864.73478974233,10,1,2,0.2,Wolfel
8,55,-5.73190179331603,2666667,0.0333333,2.11082600588035e-8,2,4,1.3305610554447,7501.84082195623,10,1,2,0.2,Wolfel
9,55,-4.25169842962476,2666667,0.0333333,1.7314661842641e-8,2,4,1.48155874385362,7040.99429640533,10,1,2,0.2,Wolfel
10,55,-2.71907387257246,2666667,0.0333333,1.08553592394587e-8,2,4,1.18465094931965,7343.32957882468,10,1,2,0.2,Wolfel
11,55,-2.68969627424643,2666667,0.0333333,3.223713541989e-8,2,4,1.94374986056579,8212.53379049991,10,1,2,0.2,Wolfel
12,55,-4.07226057735807,2666667,0.0333333,3.223713541989e-8,2,4,1.7192168695185,8297.83803254495,10,1,2,0.2,Wolfel
13,55,-2.22191035958417,2666667,0.0333333,1.18188667007671e-8,2,4,1.30377379560717,7291.18386966631,10,1,2,0.2,Wolfel
14,55,-3.95202442517661,2666667,0.0333333,2.29239405658211e-8,2,4,1.65139168073404,6512.978941441,10,1,2,0.2,Wolfel
15,55,-4.88669746474016,2666667,0.0333333,3.718751821029e-8,2,4,1.43173937486486,7531.04146693221,10,1,2,0.2,Wolfel
16,55,-3.93034306776615,2666667,0.0333333,3.1043961015622e-8,2,4,1.39722012649175,6297.97051221942,10,1,2,0.2,Wolfel
17,55,-3.65459629409063,2666667,0.0333333,2.8836498650286e-8,2,4,2.04073379808194,6448.12059298466,10,1,2,0.2,Wolfel
18,55,-3.63920603103003,2666667,0.0333333,3.78891737620125e-8,2,4,1.51526315548757,8111.70988141634,10,1,2,0.2,Wolfel
19,55,-3.72068313274729,2666667,0.0333333,1.58403119087733e-8,2,4,1.72437756452942,7922.32942577659,10,1,2,0.2,Wolfel
20,55,-6.56063330139602,2666667,0.0333333,2.37225158709839e-8,2,4,1.21119537985783,8823.22158306527,10,1,2,0.2,Wolfel
21,55,-5.3699837016867,2666667,0.0333333,2.36835605834223e-8,2,4,1.18821180423633,8031.49356539422,10,1,2,0.2,Wolfel
1,56,-4.20009136257964,2666667,0.0333333,1.98583505764399e-8,2,4,1.06613724345817,9651.16365709552,10,1,2,0.2,Wolfel
2,56,-4.45036203414966,2666667,0.0333333,2.25644016776752e-8,2,4,1.37324409833037,7838.71496669083,10,1,2,0.2,Wolfel
3,56,-3.79050475838986,2666667,0.0333333,2.20569874372823e-8,2,4,1.13719352374022,7914.57761032246,10,1,2,0.2,Wolfel
4,56,-5.21065954150053,2666667,0.0333333,1.69037895932294e-8,2,4,1.1067300926279,8015.08435860411,10,1,2,0.2,Wolfel
5,56,-3.11000418210292,2666667,0.0333333,1.91109914156184e-8,2,4,1.36295099671593,8086.08357645295,10,1,2,0.2,Wolfel
6,56,-4.69363954533657,2666667,0.0333333,4.89120132589329e-8,2,4,1.23198599729898,6629.28101080632,10,1,2,0.2,Wolfel
7,56,-4.45040014796985,2666667,0.0333333,2.02419319701226e-8,2,4,1.21731817884895,9079.04574984831,10,1,2,0.2,Wolfel
8,56,-3.05947871535214,2666667,0.0333333,2.81010729608601e-8,2,4,1.39512796053867,7736.73502231638,10,1,2,0.2,Wolfel
9,56,-2.71731951344592,2666667,0.0333333,2.55080154991933e-8,2,4,1.35188259109837,7549.0964842975,10,1,2,0.2,Wolfel
10,56,-2.47890584587626,2666667,0.0333333,2.22737830682426e-8,2,4,1.63817089666162,7729.80610411103,10,1,2,0.2,Wolfel
11,56,-4.99423161569713,2666667,0.0333333,2.12270490769059e-8,2,4,1.04202236882722,6574.28681938287,10,1,2,0.2,Wolfel
12,56,-2.99804928933767,2666667,0.0333333,1.64799733722276e-8,2,4,1.32465541125768,7064.06230532539,10,1,2,0.2,Wolfel
13,56,-2.29108235767208,2666667,0.0333333,2.02225993830681e-8,2,4,1.51102794469005,8371.60422387415,10,1,2,0.2,Wolfel
14,56,-2.40097015548727,2666667,0.0333333,2.45076561548359e-8,2,4,1.5986183161999,6784.30681912097,10,1,2,0.2,Wolfel
15,56,-2.89803430950317,2666667,0.0333333,2.63816047108545e-8,2,4,1.46908122305671,7356.56807590157,10,1,2,0.2,Wolfel
16,56,-3.45813303474031,2666667,0.0333333,2.52318760453777e-8,2,4,1.32660525519535,7520.50567288804,10,1,2,0.2,Wolfel
17,56,-1.1555227242938,2666667,0.0333333,1.38887572004894e-8,2,4,1.30386474552248,6606.47912742443,10,1,2,0.2,Wolfel
18,56,-3.64133225504412,2666667,0.0333333,2.57759856603036e-8,2,4,1.36390979579122,7185.73434198448,10,1,2,0.2,Wolfel
19,56,-0.781191848310287,2666667,0.0333333,2.57759856603036e-8,2,4,1.61293564301627,8054.13752455211,10,1,2,0.2,Wolfel
20,56,-1.08302730774699,2666667,0.0333333,1.72890385694492e-8,2,4,1.54418049349155,7410.10421649423,10,1,2,0.2,Wolfel
21,56,-2.12850828304673,2666667,0.0333333,1.86718094653636e-8,2,4,1.29842077138557,7036.49812349137,10,1,2,0.2,Wolfel
1,57,-4.52860070669768,2666667,0.0333333,3.07082209064082e-8,2,4,1.12450080640515,6479.14589079394,10,1,2,0.2,Wolfel
2,57,-2.76746441811619,2666667,0.0333333,2.25239505306695e-8,2,4,1.42783123813057,6543.2344626231,10,1,2,0.2,Wolfel
3,57,-3.07211266108992,2666667,0.0333333,3.01477221483379e-8,2,4,1.43412102065504,5959.86765364525,10,1,2,0.2,Wolfel
4,57,-4.94016833415294,2666667,0.0333333,2.69426958077509e-8,2,4,1.30450283812794,9314.71626692882,10,1,2,0.2,Wolfel
5,57,-5.00413493377342,2666667,0.0333333,1.86703920521185e-8,2,4,1.04208525791107,9470.38189339899,10,1,2,0.2,Wolfel
6,57,-2.70115146734134,2666667,0.0333333,2.67738712909583e-8,2,4,1.23730566262119,6918.68499840425,10,1,2,0.2,Wolfel
7,57,-2.47972028987213,2666667,0.0333333,3.76322609164096e-8,2,4,1.26648529483513,8048.18384200294,10,1,2,0.2,Wolfel
8,57,-5.62206753120785,2666667,0.0333333,3.04321116975469e-8,2,4,1.20716306331092,7065.54170161863,10,1,2,0.2,Wolfel
9,57,-3.43027433270197,2666667,0.0333333,1.19266832119358e-8,2,4,0.922947259591223,7363.79173154572,10,1,2,0.2,Wolfel
10,57,-5.31274914009299,2666667,0.0333333,1.63282099975687e-8,2,4,0.922947259591223,7227.4383115053,10,1,2,0.2,Wolfel
11,57,-1.414273778642,2666667,0.0333333,1.59594775957635e-8,2,4,1.35489727526629,6481.68148112278,10,1,2,0.2,Wolfel
12,57,-4.22728077822533,2666667,0.0333333,1.63667324276887e-8,2,4,1.12340953439454,8847.19436549522,10,1,2,0.2,Wolfel
13,57,-4.57332960806692,2666667,0.0333333,1.58425283965184e-8,2,4,0.975555511055692,6010.66652419352,10,1,2,0.2,Wolfel
14,57,-3.8736066255557,2666667,0.0333333,1.55189534879672e-8,2,4,1.05161998790276,8239.37273192394,10,1,2,0.2,Wolfel
15,57,-5.20423159130251,2666667,0.0333333,3.06866069064977e-8,2,4,1.12215407696175,7827.92475280169,10,1,2,0.2,Wolfel
16,57,-2.79179756103263,2666667,0.0333333,1.44401647923666e-8,2,4,1.11437367224977,5624.68984373806,10,1,2,0.2,Wolfel
17,57,-4.20973637736753,2666667,0.0333333,1.46621208087156e-8,2,4,0.938637860737288,7320.70196669082,10,1,2,0.2,Wolfel
18,57,-4.15843413736743,2666667,0.0333333,2.4940177735872e-8,2,4,0.991171883406359,5139.91341021867,10,1,2,0.2,Wolfel
19,57,-3.5351632683083,2666667,0.0333333,3.80365426182646e-8,2,4,1.22800165535385,6416.25942578013,10,1,2,0.2,Wolfel
20,57,-4.17395750349415,2666667,0.0333333,4.32124477419023e-8,2,4,1.14861295033893,8474.87159800486,10,1,2,0.2,Wolfel
21,57,-4.64699680326792,2666667,0.0333333,2.09611952924251e-8,2,4,1.18810893422755,8054.52795104324,10,1,2,0.2,Wolfel
1,58,-5.76478677695512,2666667,0.0333333,4.84672098774374e-8,2,4,0.739263243449922,6295.66127536273,10,1,2,0.2,Wolfel
2,58,-3.32866124112705,2666667,0.0333333,1.53248990908597e-8,2,4,0.73661092333867,6475.63447255499,10,1,2,0.2,Wolfel
3,58,-3.81292052396898,2666667,0.0333333,2.0540871169637e-8,2,4,0.737127894416878,7925.24979662792,10,1,2,0.2,Wolfel
4,58,-4.0480862037907,2666667,0.0333333,2.10060996716469e-8,2,4,0.749858147612059,7586.28489897853,10,1,2,0.2,Wolfel
5,58,-1.06826817275438,2666667,0.0333333,2.39880812537908e-8,2,4,0.976348555785199,6162.25381525468,10,1,2,0.2,Wolfel
6,58,-3.26194485365483,2666667,0.0333333,3.09656664203998e-8,2,4,0.871641062548649,6241.61035346301,10,1,2,0.2,Wolfel
7,58,-2.6875366608312,2666667,0.0333333,2.6743772508263e-8,2,4,0.853313868992041,7256.52512444155,10,1,2,0.2,Wolfel
8,58,-2.94440159380772,2666667,0.0333333,1.99747839363715e-8,2,4,0.802822575664104,6075.99119851478,10,1,2,0.2,Wolfel
9,58,-2.08043872742905,2666667,0.0333333,1.61697696776666e-8,2,4,0.816363643356534,8049.35469200011,10,1,2,0.2,Wolfel
10,58,-2.98481060630809,2666667,0.0333333,2.09187882547936e-8,2,4,0.762803638827151,6117.96140217441,10,1,2,0.2,Wolfel
11,58,-1.85286780906251,2666667,0.0333333,1.11088958304897e-8,2,4,0.641359791834269,6512.48126023248,10,1,2,0.2,Wolfel
12,58,-4.70015295215535,2666667,0.0333333,1.78390519888712e-8,2,4,0.717348146271683,7393.07942755257,10,1,2,0.2,Wolfel
13,58,-3.75977259526068,2666667,0.0333333,2.48287381213288e-8,2,4,0.82416686585461,6192.16527488132,10,1,2,0.2,Wolfel
14,58,-3.90839430426418,2666667,0.0333333,2.85796093007619e-8,2,4,0.82416686585461,6788.46973434947,10,1,2,0.2,Wolfel
15,58,-3.87417714756498,2666667,0.0333333,2.58788751086529e-8,2,4,0.79962610581226,7314.56039612674,10,1,2,0.2,Wolfel
16,58,-3.4398872391019,2666667,0.0333333,3.34254174106644e-8,2,4,0.845320617737467,7128.27374563186,10,1,2,0.2,Wolfel
17,58,-3.30180438600461,2666667,0.0333333,1.74150472886851e-8,2,4,0.848431073446168,7078.20306398307,10,1,2,0.2,Wolfel
18,58,-4.88809592564454,2666667,0.0333333,3.92128953390229e-8,2,4,0.791980440173348,8007.30863256441,10,1,2,0.2,Wolfel
19,58,-5.05648953154876,2666667,0.0333333,1.52522181180231e-8,2,4,0.730932139047771,9109.58781417298,10,1,2,0.2,Wolfel
20,58,-7.13428692854104,2666667,0.0333333,1.52490723832168e-8,2,4,0.634994516812749,8633.77563658469,10,1,2,0.2,Wolfel
21,58,-4.31792623190912,2666667,0.0333333,1.1967625408772e-8,2,4,0.613987761404495,6923.53595863644,10,1,2,0.2,Wolfel
1,59,-1.74038077724998,2666667,0.0333333,1.72643908038765e-8,2,4,1.94560618700578,7013.4890555724,10,1,2,0.2,Wolfel
2,59,-5.54881593284721,2666667,0.0333333,4.05193077586143e-8,2,4,1.18865743717056,7321.725985288,10,1,2,0.2,Wolfel
3,59,-1.6672152720481,2666667,0.0333333,1.39495975112404e-8,2,4,1.67462171792316,6629.28366956144,10,1,2,0.2,Wolfel
4,59,-3.01416477595472,2666667,0.0333333,2.10411393493582e-8,2,4,1.61731766656519,6548.19006345089,10,1,2,0.2,Wolfel
5,59,-6.8325726217,2666667,0.0333333,2.15845616900689e-8,2,4,1.08359615522474,5924.76245563578,10,1,2,0.2,Wolfel
6,59,-5.0247797480637,2666667,0.0333333,2.50049793062463e-8,2,4,1.16205677220785,7826.10893127284,10,1,2,0.2,Wolfel
7,59,-4.35822944187474,2666667,0.0333333,3.05870108951439e-8,2,4,1.34232771213464,6353.87820380906,10,1,2,0.2,Wolfel
